Index,Message,Description,Message Abstract,Description Abstract
1673,chore(deps): bump y18n from 4.0.0 to 4.0.1,Bumps y18n from 4.0.0 to 4.0.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump y18n from 4.0.0 to 4.0.1,Bumps y18n from 4.0.0 to 4.0.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com
1674,fix(deps): update dependency @nestjs/mapped-types to v0.4.1,,fix(deps): update dependency @nestjs/mapped-types to v0.4.1,
1675,chore(deps): update typescript-eslint monorepo to v4.20.0,,chore(deps): update typescript-eslint monorepo to v4.20.0,
1676,chore(deps): update dependency husky to v6,,chore(deps): update dependency husky to v6,
1677,chore(deps): update dependency @types/node to v14.14.37,,chore(deps): update dependency @types/node to v14.14.37,
1678,chore(deps): update dependency eslint to v7.23.0,,chore(deps): update dependency eslint to v7.23.0,
1679,chore(deps): update dependency @types/jest to v26.0.22,,chore(deps): update dependency @types/jest to v26.0.22,
1680,chore(deps): update dependency @types/node to v14.14.36,,chore(deps): update dependency @types/node to v14.14.36,
1681,chore(deps): update typescript-eslint monorepo to v4.19.0,,chore(deps): update typescript-eslint monorepo to v4.19.0,
1682,chore(deps): update nest monorepo to v7.6.15,,chore(deps): update nest monorepo to v7.6.15,
1683,chore(): release v7.10.3,,chore(): release v7.10.3,
1684,Merge pull request #1444 from advantitge/fix/federation-resolvetype,fix(federation): override federated resolveType for interfaces,Merge pull request #1444 from advantitge/fix/federation-resolvetype,fix(federation): override federated resolveType for interfaces
1685,chore(deps): update dependency husky to v5.2.0,,chore(deps): update dependency husky to v5.2.0,
1686,fix: add field directives on interface types,,fix: add field directives on interface types,
1687,style: remove unused comment,,style: remove unused comment,
1688,test: add federation resolveType test,,test: add federation resolveType test,
1689,chore(deps): update dependency release-it to v14.5.0,,chore(deps): update dependency release-it to v14.5.0,
1690,Merge branch 'nirga-exceptions' into 8.0.0,,Merge branch 'nirga-exceptions' into 8.0.0,
1691,feat(): wrap format error function instead of creating a filter,,feat(): wrap format error function instead of creating a filter,
1692,Merge branch 'exceptions' of https://github.com/nirga/graphql into nirga-exceptions,,Merge branch 'exceptions' of link into nirga-exceptions,
1693,test(): fix generated definition headers,,test(): fix generated definition headers,
1694,chore(deps): update apollo graphql packages to v2.21.2,,chore(deps): update apollo graphql packages to v2.21.2,
1695,test(): fix integration tests,,test(): fix integration tests,
1696,chore(): release v7.10.2,,chore(): release v7.10.2,
1697,fix(): remove console log,,fix(): remove console log,
1698,fix(federation): override federated resolveType for interfaces,Interfaces example (https://docs.nestjs.com/graphql/interfaces) with resolveType didn't work when changing GraphQLModule to GraphQLFederationModule.,fix(federation): override federated resolveType for interfaces,Interfaces example (link) with resolveType didn't work when changing GraphQLModule to GraphQLFederationModule.
1699,chore(deps): update dependency @types/jest to v26.0.21,,chore(deps): update dependency @types/jest to v26.0.21,
1700,chore(deps): update dependency ts-jest to v26.5.4,,chore(deps): update dependency ts-jest to v26.5.4,
1701,Merge branch '8.0.0' of https://github.com/nestjs/graphql into 8.0.0,,Merge branch '8.0.0' of link into 8.0.0,
1702,fix(): fix missing peer deps metadata #1263,,fix(): fix missing peer deps metadata #1263,
1703,chore(): release v7.10.1,,chore(): release v7.10.1,
1704,feat(): support interface level directives and implements array,,feat(): support interface level directives and implements array,
1705,Merge pull request #1142 from willsoto/fix/1128,fix(ast): correctly mark fields as nullable when not required,Merge pull request #1142 from willsoto/fix/1128,fix(ast): correctly mark fields as nullable when not required
1706,Merge pull request #855 from LMFinney/patch-1,style(): fix generated header comment linting,Merge pull request #855 from LMFinney/patch-1,style(): fix generated header comment linting
1707,chore(): release v7.10.0,,chore(): release v7.10.0,
1708,chore(): upgrade deps,,chore(): upgrade deps,
1709,Merge pull request #1434 from nestjs/renovate/nest-monorepo,chore(deps): update nest monorepo to v7.6.14,Merge pull request #1434 from nestjs/renovate/nest-monorepo,chore(deps): update nest monorepo to v7.6.14
1710,Merge pull request #1363 from madzhup/master,"fix: inherit directive and extensions in type helpers, compile unique directives",Merge pull request #1363 from madzhup/master,"fix: inherit directive and extensions in type helpers, compile unique directives"
1711,Merge pull request #1435 from nestjs/renovate/eslint-7.x,chore(deps): update dependency eslint to v7.22.0,Merge pull request #1435 from nestjs/renovate/eslint-7.x,chore(deps): update dependency eslint to v7.22.0
1712,Merge pull request #1430 from nestjs/renovate/nestjs-mapped-types-0.x,fix(deps): update dependency @nestjs/mapped-types to v0.4.0,Merge pull request #1430 from nestjs/renovate/nestjs-mapped-types-0.x,fix(deps): update dependency @nestjs/mapped-types to v0.4.0
1713,Merge pull request #1437 from nestjs/renovate/typescript-eslint-monorepo,chore(deps): update typescript-eslint monorepo to v4.18.0,Merge pull request #1437 from nestjs/renovate/typescript-eslint-monorepo,chore(deps): update typescript-eslint monorepo to v4.18.0
1714,chore(deps): update nest monorepo to v7.6.14,,chore(deps): update nest monorepo to v7.6.14,
1715,chore(deps): update dependency eslint to v7.22.0,,chore(deps): update dependency eslint to v7.22.0,
1716,Merge pull request #1426 from nestjs/renovate/node-14.x,chore(deps): update dependency @types/node to v14.14.35,Merge pull request #1426 from nestjs/renovate/node-14.x,chore(deps): update dependency @types/node to v14.14.35
1717,fix(deps): update dependency @nestjs/mapped-types to v0.4.0,,fix(deps): update dependency @nestjs/mapped-types to v0.4.0,
1718,Merge branch 'Joshswooft-update-browser-shims',,Merge branch 'Joshswooft-update-browser-shims',
1719,refactor(): small import tweak,,refactor(): small import tweak,
1720,Merge branch 'update-browser-shims' of https://github.com/Joshswooft/graphql into Joshswooft-update-browser-shims,,Merge branch 'update-browser-shims' of link into Joshswooft-update-browser-shims,
1721,chore(deps): update typescript-eslint monorepo to v4.18.0,,chore(deps): update typescript-eslint monorepo to v4.18.0,
1722,chore(deps): update dependency @types/node to v14.14.35,,chore(deps): update dependency @types/node to v14.14.35,
1723,ci(): fix package json and lock files,,ci(): fix package json and lock files,
1724,chore(): upgrade deps,,chore(): upgrade deps,
1725,chore(deps): update typescript-eslint monorepo to v4.17.0,,chore(deps): update typescript-eslint monorepo to v4.17.0,
1726,chore(deps): update dependency typescript to v4.2.3,,chore(deps): update dependency typescript to v4.2.3,
1727,chore(deps): update dependency ts-jest to v26.5.3,,chore(deps): update dependency ts-jest to v26.5.3,
1728,chore(deps): update dependency husky to v5.1.3,,chore(deps): update dependency husky to v5.1.3,
1729,chore(): release v7.9.11,,chore(): release v7.9.11,
1730,Merge branch 'master' of https://github.com/nestjs/graphql,,Merge branch 'master' of link,
1731,fix(plugin): check version when updating file imports,,fix(plugin): check version when updating file imports,
1732,chore(deps): update typescript-eslint monorepo to v4.16.1,,chore(deps): update typescript-eslint monorepo to v4.16.1,
1733,chore(deps): update dependency husky to v5.1.2,,chore(deps): update dependency husky to v5.1.2,
1734,chore(deps): update dependency eslint to v7.21.0,,chore(deps): update dependency eslint to v7.21.0,
1735,chore(deps): update commitlint monorepo to v12.0.1,,chore(deps): update commitlint monorepo to v12.0.1,
1736,chore(deps): update dependency eslint-config-prettier to v8.1.0,,chore(deps): update dependency eslint-config-prettier to v8.1.0,
1737,chore(deps): update dependency class-transformer to v0.4.0,,chore(deps): update dependency class-transformer to v0.4.0,
1738,chore(): release v7.9.10,,chore(): release v7.9.10,
1739,fix(plugin): support typescript 4.2+,,fix(plugin): support typescript 4.2+,
1740,chore(deps): update dependency ts-jest to v26.5.2,,chore(deps): update dependency ts-jest to v26.5.2,
1741,chore(deps): update commitlint monorepo to v12,,chore(deps): update commitlint monorepo to v12,
1742,chore(deps): update typescript-eslint monorepo to v4.15.2,,chore(deps): update typescript-eslint monorepo to v4.15.2,
1743,chore(deps): update dependency husky to v5.1.1,,chore(deps): update dependency husky to v5.1.1,
1744,feat: allow custom gql-on-ws protocol,"The subscriptions configuration now accepts a custom protocol, to change the gql-on-ws protocol from the default `subscriptions-transport-ws.",feat: allow custom gql-on-ws protocol,"The subscriptions configuration now accepts a custom protocol, to change the gql-on-ws protocol from the default `subscriptions-transport-ws."
1745,chore(deps): update nest monorepo to v7.6.13,,chore(deps): update nest monorepo to v7.6.13,
1746,chore(deps): update dependency husky to v5.1.0,,chore(deps): update dependency husky to v5.1.0,
1747,chore(deps): update dependency eslint-config-prettier to v8,,chore(deps): update dependency eslint-config-prettier to v8,
1748,chore(deps): update dependency @types/node to v12.20.4,,chore(deps): update dependency @types/node to v12.20.4,
1749,chore(deps): update dependency release-it to v14.4.1,,chore(deps): update dependency release-it to v14.4.1,
1750,chore(deps): update dependency @types/node to v12.20.3,,chore(deps): update dependency @types/node to v12.20.3,
1751,chore(deps): update dependency @types/node to v12.20.2,,chore(deps): update dependency @types/node to v12.20.2,
1752,chore(): release v7.9.9,,chore(): release v7.9.9,
1753,Merge branch 'master' of https://github.com/nestjs/graphql,,Merge branch 'master' of link,
1754,fix(): fix get interfaces fn is undefined #1384,,fix(): fix get interfaces fn is undefined #1384,
1755,chore(deps): update typescript-eslint monorepo to v4.15.1,,chore(deps): update typescript-eslint monorepo to v4.15.1,
1756,feat: add create union type and register enum type to shim,,feat: add create union type and register enum type to shim,
1757,chore(deps): update dependency @types/node to v12.20.1,,chore(deps): update dependency @types/node to v12.20.1,
1758,chore(deps): update dependency @types/node to v12.20.0,,chore(deps): update dependency @types/node to v12.20.0,
1759,chore(deps): update dependency eslint to v7.20.0,,chore(deps): update dependency eslint to v7.20.0,
1760,chore(deps): update dependency release-it to v14.4.0,,chore(deps): update dependency release-it to v14.4.0,
1761,chore(deps): update dependency typescript to v4.1.5,,chore(deps): update dependency typescript to v4.1.5,
1762,chore(deps): update nest monorepo to v7.6.12,,chore(deps): update nest monorepo to v7.6.12,
1763,"build(): logs the InputType class name, if it is available.",,"build(): logs the InputType class name, if it is available.",
1764,chore(deps): update dependency typescript to v4.1.4,,chore(deps): update dependency typescript to v4.1.4,
1765,chore(deps): update dependency ts-jest to v26.5.1,,chore(deps): update dependency ts-jest to v26.5.1,
1766,chore(deps): update dependency husky to v5,,chore(deps): update dependency husky to v5,
1767,chore(deps): update typescript-eslint monorepo to v4.15.0,,chore(deps): update typescript-eslint monorepo to v4.15.0,
1768,fix: skip adding existing directive metadata,,fix: skip adding existing directive metadata,
1769,"fix: inherit directive and extensions in type helpers, compile unique directives",,"fix: inherit directive and extensions in type helpers, compile unique directives",
1770,chore(deps): update dependency lint-staged to v10.5.4,,chore(deps): update dependency lint-staged to v10.5.4,
1771,chore(deps): update dependency release-it to v14.3.0,,chore(deps): update dependency release-it to v14.3.0,
1772,chore(deps): update nest monorepo to v7.6.11,,chore(deps): update nest monorepo to v7.6.11,
1773,chore(deps): update nest monorepo to v7.6.9,,chore(deps): update nest monorepo to v7.6.9,
1774,chore(deps): update typescript-eslint monorepo to v4.14.2,,chore(deps): update typescript-eslint monorepo to v4.14.2,
1775,chore(deps): update nest monorepo to v7.6.8,,chore(deps): update nest monorepo to v7.6.8,
1776,chore(deps): update dependency eslint to v7.19.0,,chore(deps): update dependency eslint to v7.19.0,
1777,chore(deps): update dependency ts-jest to v26.5.0,,chore(deps): update dependency ts-jest to v26.5.0,
1778,chore(deps): update nest monorepo to v7.6.7,,chore(deps): update nest monorepo to v7.6.7,
1779,chore(deps): update nest monorepo to v7.6.6,,chore(deps): update nest monorepo to v7.6.6,
1780,chore(deps): update dependency supertest to v6.1.3,,chore(deps): update dependency supertest to v6.1.3,
1781,chore(deps): update typescript-eslint monorepo to v4.14.1,,chore(deps): update typescript-eslint monorepo to v4.14.1,
1782,chore(deps): update dependency supertest to v6.1.2,,chore(deps): update dependency supertest to v6.1.2,
