Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
1097,Update UsingRunSaga.md (#1508),0.66568995,"In previous releases, the library provided the runSaga method to start Sagas dynamically. However, there were some issues due to how runSaga was implemented (related issues #48, #76)",Fixed missing yields in Sequancing Sagas example (fixes #499),0
1098,update docs for delay effect,0.687283,- delay became an effect,,0
1099,fix #298 Long error messages should be cut in production,0.9966374,- fix #298 Long error messages should be cut in production,,1
1100,v0.9.5,0.600027,  // No longer valid with 0.9.1,,0
1101,link to translate Potuguese Brazil,0.40645662,- Add Chinese Traditional translation (thanks to @neighborhood999),,0
1102,docs: Update RootSaga.md,0.68108535,import rootSaga from './sagas',,0
1103,Update docs to reference included delay effect,0.6139333,- delay became an effect,Typings for put.,0
1104,deprecate use of getState param,0.70376277,"Using the getState() param passed to the root Sagas is now deprecated (this is the getState argument passed to the root Sagas started by the middleware, not to confound with the dropped getState effect above)",Fix deprecated dependency,1
1105,Remove unused rollup-plugin-uglify from devDeps,0.53861934,"- removed some deprecated APIs - takeEvery, takeLatest, throttle from the redux-saga entry point (they are and were importable from redux-saga/effects), takem, put.sync and executing array of effects, there is explicit API for this for already some time - all effect",fix typo,0
1106,Adds return type parameter to Saga (#2295),0.62499565,function* saga() {,,0
1107,Merge pull request #231 from coryhouse/patch-15,0.46010315,"- signature of join & cancel, they both accept now a single task descriptor or an array of those (previously they have accepted variadic length of arguments)",,0
1108,Merge pull request #695 from web2style/patch-1,0.48025972,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
1109,updated docs for the upcoming release,0.7391629,- many docs improvements,Make T in put an Action.,1
1110,Add mention of redux,0.6429453,"This small update allows you to integrate better with some other redux libraries, like redux-actions and redux-act.",,0
1111,v0.9.0,0.63429093,  // No longer valid with 0.9.1,added articled to the external resources repo,0
1112,updated examples,0.59676313,Improved:,Corrected grammar error,0
1113,0.10.4,0.5424143,  }, Added article by Andres Mijares,0
1114,Fix docs and typings for eventChannel,0.63486457,"- fixed issue with eventChannels not closing automatically upon emitting END, thanks to @baldwmic",,0
1115,Merge pull request #1575 from redux-saga/refactor-create-task-iterator,0.54582417,Task descriptor enhanced with a new cancel method,,0
1116,Add link to redux-saga-compose,0.58051336,"This small update allows you to integrate better with some other redux libraries, like redux-actions and redux-act.",fixed spelling mistakes for buffer,0
1117,Changed yield* sagaHelper to yield sagaHelper form in the main README,0.6363119,allowing sagaMonitor to be used in react-native (thanks to @benhughes),,0
1118,fixed some typos,0.49649623,- Fix issues with Error handling,Api.storeItem missed in last sample,0
1119,ndash,0.78374386,),Fix typo,1
1120,Removing significant whitespace,0.51007354,Removed:,Eventchannel doc,0
1121,Fix webpack config for realworld example https://goo.gl/3R7bt7,0.60736614,Also migrated examples to webpack. All build infrastructure use webpack,,0
1122,using webpack for running examples,0.75249845,Also migrated examples to webpack. All build infrastructure use webpack,,1
1123,Make delay cancellable,0.6732623,- delay became an effect,,0
1124,Extracted @redux-saga/deferred & @redux-saga/is packages,0.8032343,"- redux-saga/utils got removed, exports available exclusively there got moved to separate packages - @redux-saga/deferred, @redux-saga/delay-p, @redux-saga/is, @redux-saga/symbols & @redux-saga/testing-utils","use call, not take if it's not used in docs",1
1125,add CDNJS version badge in README,0.48441774,- Browser build is now on cdnjs (thanks to @ian4hu & @pvnr0082t) ,Fix link in API Reference,0
1126,Hid 1 more runtime check under development-only branch,0.6273167,"- most runtime type checks got hidden behing development checks, inputs might not be validated in production (failed validation resulted in error being thrown anyway)",,0
1127,Update UsingSagaHelpers.md (#1208),0.6434622,sagaMiddleware.run(dynamicSaga),,0
1128,Merge branch 'no-promise',0.33311415,"- signature of join & cancel, they both accept now a single task descriptor or an array of those (previously they have accepted variadic length of arguments)",,0
1129,Add more tests for saga helpers typings,0.5669513,"- improved TS typings, thanks to @aikoven for his continous support in this matter",Improving the documentation regarding select(),0
1130,core: add ts definitions for debounce,0.54981756,- TS typings got revamped - they require TS@>3.1 now,Add missing section,0
1131,TypeScript: remove deprecated parallel effect,0.4677838,take effect supporting Symbol types again - thanks to @iMoses ,Fix: Spelling mistake,0
1132,fixed examples hot reload method.,0.51059103,- Fixed cancellable-counter example,Fix: Spelling mistake,0
1133,Remove postinstall script,0.6277535,Removed:,guarantees are made about state and saga run timing,0
1134,Ignoring for prettier nested multi-nested ternary expressions,0.4467647,});,,0
1135,Merge branch 'master' into browser-esm-bundle,0.4967096,This should fix the compatibility with Node.js ESM support.,,0
1136,Fixed typo in configureStore function (#2375),0.6017318,- Fix issues with Error handling,,0
1137,upgraded with new run API,0.64193356,This release includes an Improved saga monitor API (see #609). ,Fix typo in eslint-plugin-redux-saga NPM url,0
1138,Better inference of action types from action pattern,0.52249485,For the users of those it is now possible to omit maintaining action constants only for the sake's of redux-saga and they can use created actions as patterns for the take effect like this:,use let instead of var,0
1139,0.14.2,0.57872665,  },,0
1140,"Bumped rollup, added rollup-plugin-alias & lerna-alias devDeps",0.5199206,- marked overloaded put.sync as deprecated,,0
1141,fix delay export,0.6606195,"- delay became an effect, you still can import delay util from redux-saga/utils though",Add eslint rules plugin to Addons section,0
1142,Update RunningTasksInParallel.md,0.5915058,This release adds new support to dynamically running Sagas after the applyMiddleware phase.,,0
1143,Merge pull request #359 from jscinoz/master,0.49139026,- issue with joiner not ending in cancelled state when joining cancelled task ,Update README introduction,0
1144,Fix some typos and grammar in Channels,0.6105212,#2296 612cae8 Thanks @lourd! - Updates Channel type to eliminate void-emitting pitfall,,0
1145,include dist in github to run vanilla example,0.434969,  applyMiddleware(createSagaMiddleware(rootSaga)),,0
1146,Fix typo in docs,0.5181151,- many docs improvements,,0
1147,Merge branch 'master' of https://github.com/yelouafi/redux-saga into update-typings,0.63559127,http://yelouafi.github.io/redux-saga/docs/advanced/Concurrency.html,Fixed typo in API docs,0
1148,"Created detach helper (+ reimplemented spawn to use it). Its giving opportunity to add detached behaviour for the created fork effects, useful i.e. for usage with helpers like takeEvery",0.7136079,- detach helper returns a new effect instead of mutating the input one,action is undefined and I think incorrect,1
1149,added ident function,0.5243853,function callApi() { ... },fix typo,0
1150,Finished CONTRIBUTING.md,0.49058384,  },simple ring buffer implementation,0
1151,Fixed memory leak for closed actionChannels,0.9476155,- small memory leak for closed actionChannels,,1
1152,Merge pull request #683 from kuy/fix-onerror,0.52056366,- Fix issues with Error handling,Referencing an undefined variable,0
1153,added docs for fork model,0.79810923,New fork model,"I could easily wrong about this, but referencing an undefined action needs an explanation if it's correct.",1
1154,Merge pull request #120 from Gpx/patch-1,0.41095617,- got redux-saga/effects and redux-saga/utils working properly for webpack2 and rollup users (or any other bundle which recognizes jsnext:main/module entry). Thanks to @Ephys. How was it achieved can be seen here. Neat trick which I think is not publicly known and it was an issue for quite some time and also allowed me to help fixing this in some other libraries.,,0
1155,Merge pull request #1922 from superburrito/issues/1921,0.4653961,A small patch with the following merges,,0
1156,Replace incorrect function call in rootSaga() generator,0.6392087,import rootSaga from './sagas',,0
1157,compile with --debug,0.48744458,"- debounce effect with the signature of debounce(delayLength, pattern, worker, ...args)",,0
1158,exports field has been added to the package.json manifests (#2308),0.8838097,"#2308 8207e33 Thanks @Andarist, @neurosnap! - exports field has been added to the package.json manifest. It limits what files can be imported from a package but we've tried our best to allow importing all the files that were considered to be a part of the public API.",,1
