Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Merge pull request #690 from 38elements/sanic_endpoint_test,0.56346893,Major changes to bring sanic up to current. Please consult the changelog. There are breaking changes in this release; please continue to use 19.9.X or the previous 18.12.X LTS release which will continued to be supported until December 2021 for stability.,Remove utils.py,0
Remove utils.py,0.44430995,Fix ImportError not preserved in main.py #665 (Thanks to @pyx),,0
Merge pull request #686 from 38elements/loop,0.44553292,To see the exhaustive list of pull requests included in this release see: link,Remove loop argument in run() and create_server(),0
Remove loop argument in run() and create_server(),0.48941758,1470 make Sanic.create_server return an asyncio.Server,,0
Merge pull request #685 from r0fls/document-create-server,0.45257425,To see the exhaustive list of pull requests included in this release see:,document create_server method,0
document create_server method,0.46522284,@app.before_server_start,,0
Merge pull request #682 from graingert/fix-readme.rst-encoding,0.48636433,1477 Fix grammar in README.md,fix README.rst -> long_description encoding,0
Add distribution types,0.30235407,"2279, #2317, #2322 Add/correct missing type annotations",,0
fix README.rst -> long_description encoding,0.54963005,1477 Fix grammar in README.md,,0
Merge pull request #679 from graingert/verify-readme-rst-pypi,0.5632282,Actually have the README show up correctly on PyPI (hopefully) (Thanks to @graingert),verify readme for PyPI,0
Merge pull request #681 from 38elements/deprecation,0.49703133,[#1981][] Cleanup and remove deprecated code,"Remove before_start, before_stop, after_start and after_stop",0
"Remove before_start, before_stop, after_start and after_stop",0.52054906,"Event listeners (like `before_start, after_start etc.) are now handled through decorators #408 (Thanks to @agoose77)",,0
check readme in travis,0.51903677,Addition of Python 3.6 to tox tests and travis tests (We will eventually be using the tox.ini as our main travis testing script as well),,0
validate readme for PyPI,0.71552044,Actually have the README show up correctly on PyPI (hopefully) (Thanks to @graingert),,1
add readme to package directly,0.5005665,Actually have the README show up correctly on PyPI (hopefully) (Thanks to @graingert),,0
Merge pull request #678 from stopspazzing/patch-1,0.5252853,This pull request encompasses a lot of bug fixes among other things.,misspelling,0
misspelling,0.4484305,2164 Fix typo in documentation,acutal -> actual,0
Merge pull request #670 from ticosax/set-exit-code-on-error,0.47109395,Now allow unknown status codes per #643 (Thanks to @aryeh),In case of error when starting sanic,0
Merge pull request #677 from abuckenheimer/master,0.4800313,To see the exhaustive list of pull requests included in this release see: link,added exception chain rendering in debug #675,0
added exception chain rendering in debug #675,0.5215509,1516 Fix typo at the exception documentation,,0
Merge pull request #674 from 38elements/test-for-uri-template,0.50019354,2178 Update sanic-routing to allow for better splitting of complex URI templates,Add test for uri_template,0
Merge pull request #673 from 38elements/routing,0.44800627,To see the exhaustive list of pull requests included in this release see: ,Fix docs/sanic/routing.md,0
Fix docs/sanic/routing.md,0.6833949,"sanic-routing#47 Add a new extention parameter type: , , , , , ",,0
Add test for uri_template,0.4331333,Adds a route.uri accessor,,0
Merge pull request #671 from banteg/uri-template,0.53812146,2178 Update sanic-routing to allow for better splitting of complex URI templates,Expose matched request uri template,0
expose matched request uri template,0.4957654,2178 Update sanic-routing to allow for better splitting of complex URI templates,,0
fixup! In case of error when starting sanic,0.6494981,1866 Add sanic as an entry point command,,0
The main process that spawn sub processes doesn't run any loop.,0.54979575,2624 Default to spawn for all subprocesses unless specifically set:,let's not try to stop one,0
In case of error when starting sanic,0.6494865,1866 Add sanic as an entry point command,Don't exit with code 0,0
Merge pull request #669 from 38elements/log,0.46817324,To see the exhaustive list of pull requests included in this release see: link,Add access.log and error.log to .gitignore,0
Add access.log and error.log to .gitignore,0.4241903,Fix document for logging,,0
Merge pull request #668 from seemethere/stop_workers_on_sigint,0.48613793,This pull request encompasses a lot of bug fixes among other things.,Add the killing of children,0
Add the killing of children,0.3235568,Next up on the table:,Kills children processes when parent process receives a signal to shutdown. Solves for #594,0
Merge pull request #625 from zenixls2/master,0.48270008,To see the exhaustive list of pull requests included in this release see: ,"based on issue #608, create access log",0
Merge pull request #662 from rsrdesarrollo/master,0.4741962,To see the exhaustive list of pull requests included in this release see: link,invariant: body after request is processed must be binary,0
Merge pull request #666 from pyx/issue-665,0.48395312,Fix ImportError not preserved in main.py #665 (Thanks to @pyx),Fix #665 - ImportError not preserved in main.py,0
Improved on wording,0.47973812,Improved Documentation,,0
Fix #665 - ImportError not preserved in main.py,0.93149585,Fix ImportError not preserved in main.py #665 (Thanks to @pyx),,1
add document on logging,0.7612818,Fix document for logging,,1
Add link to issue tracking sanic projects!,0.43909305,Full Changelog: link,,0
Merge pull request #663 from mmaybeno/fix_jinja_example_typo,0.5156676,2164 Fix typo in documentation,Fix typo for jinja example and converted to dir,0
Fix typo for jinja example and converted to dir,0.46919927,Fix missing quotes in decorator example,,0
invariant: body after request is processed must be binary,0.5910794,2103 Request body not automatically loading,,0
fix merge error,0.43873763,Resolve warning issue with error handler mismatch warning ,,0
Merge pull request #661 from seemethere/increment_052,0.50055325,To see the exhaustive list of pull requests included in this release see:,Increment to 0.5.2,0
Increment to 0.5.2,0.3899786,2354 Add config.update support for all config values,,0
Merge pull request #646 from r0fls/637,0.48284268,To see the exhaustive list of pull requests included in this release see:,allow disabling keep alive,0
Merge pull request #644 from kszucs/master,0.5091631,To see the exhaustive list of pull requests included in this release see: ,Example to use dask distibuted,0
Merge pull request #656 from r0fls/token-rework,0.46601668,To see the exhaustive list of pull requests included in this release see:,update token attribute,0
accept token directly in auth header,0.65878093,2357 Parse Authorization header as Request.credentials,,0
Merge pull request #655 from seemethere/fix_gunicorn_worker,0.5875615,Fix duplicate signal settings for gunicorn worker #655 ,Fix duplicate signal settings for gunicorn worker,0
Fix duplicate signal settings for gunicorn worker,0.96464556,Fix duplicate signal settings for gunicorn worker #655 ,,1
Merge pull request #652 from 38elements/signal-stopped,0.45909768,2042 #2060 #2061 Introduce Signals API,Fix this.signal.stopped is True #639,0
Remove unnecessary variables,0.4395473,Remove the things we said we were going to remove #681 #686 (Thanks to @38elements),,0
Fix this.signal.stopped is True #639,0.4957979,Fix duplicate signal settings for gunicorn worker #655 ,,0
work with distributed 1.16.1,0.35623932,Rerelease of v21.9.2 with some cleanup,,0
NO_KEEP_ALIVE -> KEEP_ALIVE,0.59100664,Allow disabling of keep-alive functionality through config/environment variable. #646 ,,0
Merge pull request #647 from r0fls/645,0.46808374,To see the exhaustive list of pull requests included in this release see:,use absolute path in static root,0
add no_keep_alive setting to docs,0.7412702,Allow disabling of keep-alive functionality through config/environment variable. #646 ,,1
allow disabling keep alive,0.8136021,Allow disabling of keep-alive functionality through config/environment variable. #646 ,,1
use absolute path in static root,0.66224504,Fix absolute path bug for static files #647 ,,0
Merge pull request #643 from aryeh/allow_unknown_status_codes,0.64716125,Now allow unknown status codes per #643 (Thanks to @aryeh),Allow unknown status codes,0
Merge pull request #632 from messense/feature/path-route,0.47075135,"👶 BETA FEATURE: This feature will not work with path type matching, and is being released as a beta feature only.",Add path type for router,0
Merge pull request #638 from seemethere/add_contributing_rules,0.5364652,New contributing rules are now present for all incoming PR's,Add new contributing rules,0
Merge pull request #641 from TomIsPrettyCool/master,0.5074203,To see the exhaustive list of pull requests included in this release see: link,Use render_async and a template env with the Jinja2 example.,0
fix syntax error in comment,0.48129067,1477 Fix grammar in README.md,,0
dask distributed example,0.288148,1876 Unified streaming server,,0
prevent crash for unknown response codes,0.57765526,New raising of error if an invalid response is returned,"set text for unknown status code, otherwise when None is used exception occurs.",0
Use render_async and a template env with jinja2,0.3528895,@app.on_request,,0
Fix the numbered list,0.3763096,Fix build of latex documentation relating to markdown lists,,0
Add new contributing rules,0.67411,New contributing rules are now present for all incoming PR's,,0
