Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
builder/azure: replace panics with error returns,0.4283178,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,,0
Merge pull request #4839 from jen20/triton-docs-reconcile,0.6735439,triton@v1.0.2 - CHANGELOG,builder/triton: Reconcile #4829 and #4838 docs,0
remove tilde expansion,0.23918277,       linode = {,,0
builder/triton: Reconcile #4829 and #4838 docs,0.65355784,triton@v1.0.2 - CHANGELOG,This changes the default region to match the default from Joyent documentation.,0
Merge pull request #4792 from mkuzmin/slash,0.36331946,"    to version 1.9.1 or above. Starting with 1.9.1, you may specify a project ID to push",provisioner/ansible-local: Convert Windows paths with backslashes to …,0
Merge pull request #4838 from jen20/triton-new-lib,0.70188016,triton@v1.0.2 - CHANGELOG,builder/triton: Replace deprecated joyent/gosdc library with joyent/triton-go,1
builder/triton: Better AccessConfig tests,0.37576512,triton@v1.0.1 - CHANGELOG,This commit adds an actual public/private key pair for testing since these are now validated.,0
builder/triton: Update documentation,0.69743955,triton@v1.0.2 - CHANGELOG,,0
deps: Add joyent/triton-go,0.48847604,triton@v1.0.1 - CHANGELOG,,0
deps: Remove joyent/gosdc and dependencies,0.47343725,core: Update dependency to resolve GO-2022-0969.,,0
builder/triton: Switch to joyent/triton-go library,0.5735773,triton@v1.0.1 - CHANGELOG,"This commit substitutes the now-deprecated gosdc library for the newer triton-go library. This is transparent from a user perspective, except for the fact that key material can now be ommitted and requests can be signed with an SSH agent. This allows for both encrypted keys and ECDSA keys to be used. In addition, a fix is made to not pass in an empty array of networks if none are specified in configuration, thus honouring the API default of putting instances with no explicit networks specified on the Joyent public and internal shared networks.",0
Merge branch 'master' into ansible-inventory-dir,0.51493037,ansible@v1.0.2 - CHANGELOG,,0
Merge pull request #4836 from s-tajima/fix-typo-amazon-ebssurrogate-doc,0.5361005,amazon@v1.1.2 - CHANGELOG,"builder/amazon-ebssurrogate: Fix typo of ""type"" in Basic Example.",0
Bump winrm library,0.31785697,"     HCP Packer registry using its full build name (e.g happycloud.windows-srv-2019), ", Fix race condition in io.copy (https://github.com/masterzen/winrm/pull/67)  Signed-off-by: Amin Jamali ajamali@pivotal.io,0
Fix decode,0.3500173,    to the LDFLAGS in use for building the binaries for Packer had mistakenly, Write decoded bytes without padding  Signed-off-by: Natalie Arellano narellano@pivotal.io,0
Implement download for WinRM communicator,0.36859292,    communicator. GH-11909,Signed-off-by: Mark DeLillo mdelillo@pivotal.io,0
fix typo in amazon-ebssurrogate.html.md,0.5040588,amazon@v1.1.2 - CHANGELOG,,0
go files are 0644,0.56130636,Bump github.com/hashicorp/go-getter to fix the untarring of OVA files,,0
Update TODO.md,0.3413692,     to the plugin will continue to work but users are advised to update the,,0
document and remove artifactID,0.38814512,core: Fix the registration of deleted input artifacts in HCP Packer when,,0
Merge pull request #4821 from rickard-von-essen/issue-4820,0.38516194,    issues. Please see their respective changelogs for details on plugin,ansible-local/ansible: Add extra-vars packer_*,0
ansible-local/ansible: Clearify docs regarding extra_arguments,0.62348795,ansible@v1.0.2 - CHANGELOG,Closes: #4822,0
ansible-local/ansible: Add extra-vars packer_*,0.5432816,ansible@v1.0.2 - CHANGELOG,Added: - packer_build_name - packer_builder_type - packer_http_addr - ansible-local only Closes: #4820,0
fixed some remnants of the error swallowing,0.41465947,"    removed some compilation flags, leading to the final binaries not being stripped.",,0
fixed return values in PostProcess method,0.3084022,"     adopt this behaviour, otherwise, by default, a new iteration will be",,0
added proper error handling,0.33756047,"     *.pkr.hcl), the outputted error message will now include an example of",,0
extracted process parameters from packer config to my own variables,0.5663739,     in the Packer documentation for a full list of HCP Packer environment variables. GH-12059,,0
renamed BuilderId,0.55019903,     Builders with no defined name will continue to publish build,,0
Merge branch 'master' of https://github.com/mitchellh/packer into ansible-inventory-dir,0.5083727,Bump github.com/hashicorp/packer-plugin-sdk to address legacy SSH key,,0
use the old switch,0.20227668,    organizations with multiple projects on versions before 1.9.1.,,0
fail prepare if hash not found,0.39706013,     passing the -no-warn-undeclared-var flag to the validate command.,,0
post-processor/checksum: fix output template,0.4341704,    checksums. GH-11495,,0
Help ensure VMX builder properly removes mounted CDs on OS X,0.28302753,vmware@v1.0.7 - CHANGELOG,"Pull request 1504 describes a workaround for a potential race condition in which the VMX builder can fail to remove mounted floppies or CDs. This workaround was enabled for all operating systems except OS X. Since this issue can also occur on OS X, also apply the workaround on it.",0
website/qemu: move misplaced config option,0.4869582,qemu@v1.0.8 - CHANGELOG,,0
Merge pull request #4802 from TsuyoshiUshio/fix/azuredoc,0.5014255,azure@v1.0.8 - CHANGELOG,azure: Add missing instruction for Windows Image user,0
Adding object_id for OSType = Windows,0.3584079,"     as opposed to just the build name field (e.g ""name""=""windows-srv-2019""). ","When we build a Windows based VHD image, we need to specify object_id. However, object_id is very ambigous and not mentioned on this document. I add some explanation and how to get it.",0
Merge pull request #4801 from hashicorp/website-1-0,0.46257174,    at hashicorp/packer now lives in the root of this repo. The README that,"Update website to point to hashicorp/packer, v1",0
"Update website to point to hashicorp/packer, v1",0.6358756,    at hashicorp/packer now lives in the root of this repo. The README that,,0
use json markdown syntax,0.42135054,     legacy JSON template containing user variables with an undefined variables,,0
website: fix list formatting,0.2670593,BUG FIXES:,,0
Update logos,0.31376433,    support specifying an exact build image when multiple images exist in the,,0
Update terminal,0.38099635,Packer patch release version 1.7.9,,0
refactor the code according hashicorp rename the repository,0.51190364,    at hashicorp/packer now lives in the root of this repo. The README that,,0
Add version selection for chef-solo provisioner in Windows too,0.5698778,     using packer init or with the Packer plugins sub-command packer plugins install github.com/hashicorp/chef.,,0
Merge pull request #4790 from jasoncostello/website-post-update-revisions,0.36322525,"    to version 1.9.1 or above. Starting with 1.9.1, you may specify a project ID to push",Website: post update revisions,0
Merge pull request #4794 from hashicorp/slackpad-patch-1,0.48478875,Bump github.com/hashicorp/hcp-sdk-go from 0.33.0 to 0.34.0 ,Update 404.html.md,0
added RAM ocnfiguration,0.22273716,    build. GH-11574,,0
Switched from command line tool to packer post-processor,0.59975564,The Oracle builder and post-processor are no longer vendored with Packer,,0
trying thin disk,0.26415342,     supporting the creation of ISO files.GH-12081,,0
Removing the check for administrator rights from the script that sends keystrokes to Hyper-V.,0.389848,Hyper-V,"Because Packer has already verified that we are running with at least Hyper-V administrator rights this should be safe. Having the requirement for administrator rights in the script means that you still need to be an administrator if you want to use packer to build Hyper-V images with a configuration that requires you to send keystrokes to the MV, say when building a Linux box.",0
Update 404.html.md,0.35617208,     documentation and binary downloads will be redirected to,,0
Merge branch 'master' into website-post-update-revisions,0.29113555,"    to version 1.9.1 or above. Starting with 1.9.1, you may specify a project ID to push",,0
Clean up SVG markup,0.18848088,     list of plugins for building a template.,,0
Remove unused hero image,0.31643742,    completed build image were being copied to all images within the same,,0
provisioner/ansible-local: Convert Windows paths with backslashes to Unix style,0.45006043,provisioner/powershell: Add use_pwsh configuration argument to support pwsh,,0
Update chef-solo documentation to match latest changes,0.7981304,chef@v1.0.2 - CHANGELOG,,1
Add documentation for chef-solo version pinning,0.7229491,chef@v1.0.2 - CHANGELOG,,1
Add version selection for chef-solo provisioner,0.6478648,     using packer init or with the Packer plugins sub-command packer plugins install github.com/hashicorp/chef.,Prevents issues such as #1751 when chef changes major versions,0
cosmetics,0.3411336,PLUGINS,,0
added cloning vm,0.34246963,virtualbox@v1.0.3 - CHANGELOG,,0
split into functions,0.3093784,    function were failing to find defined keys.,,0
Basic reconfiguring of the vm,0.45293668,virtualbox@v1.0.4 - CHANGELOG,,0
"Use brand-compliant, full color logos",0.21048623,    support specifying an exact build image when multiple images exist in the,,0
Merge pull request #4782 from lfarnell/f-monitoring,0.3930087,converge@v1.0.1 - CHANGELOG,Added monitoring and updated godo,0
re-declare shadow styles after revert,0.25753757,Breaking Change: Iteration fingerprints used to be computed from the Git SHA of the,,0
"Make hero match vagrant and vault's layout, remove graphic",0.35295767,vagrant@v1.0.3 - CHANGELOG,,0
"Revert ""Merge branch 'website-post-update-revisions-full-bleed' into website-post-update-revisions""",0.3371197,core: Fix the registration of deleted input artifacts in HCP Packer when,"This reverts commit 756e43617eacd207c14d521edaa4b66183312318, reversing changes made to bce788ea9e40c5e23dc1bc335bd9d7214f56d218.",0
Nav back to 555 gray to match the other sites,0.21278253,NCloud,,0
Backup; creating vm,0.37472194,Hyper-V,,0
Spelling (context),0.2928167,     specified in the environment.,,0
Inlined ctx,0.35206297,LXD,,0
Adding monitoring to the docs,0.35242367,     a regular basis to address issues and feature requests. Users are encouraged,,0
Merge pull request #4783 from lfarnell/b-fix-docs,0.39893633,Bump github.com/hashicorp/hcp-sdk-go from 0.33.0 to 0.34.0 ,Fixed readme.md and contributing.md,0
Fixed readme.md and contributing.md,0.4269117,     issues before retrying their build.,,0
Added monitoring and updated godo,0.38379785,core: Bump supported Go version to 1.18.,,0
"Revert ""Bump  body font-size from 15 to 16px""",0.37022936,    This change raised the size of the built binaries by as much as 45%.,This reverts commit 4a30dfa8827f89e4768aed26f7afa50beae3a680.,0
Merge pull request #4781 from tamsky/patch-1,0.40984678,Packer patch release version 1.7.3,{{user}} is not allowed in variables section,0
{{user}} is not allowed in variables section,0.54324394,     legacy JSON template containing user variables with an undefined variables,https://github.com/hashicorp/packer/issues/1942,0
Import fonts,0.23353499,    packer plugins install github.com/outscale/outscale. GH-11912,,0
Add open-graph stuff,0.3139889,OpenStack,,0
Fix terminal,0.3061632,shell,,0
Use hashicorp logo,0.48702613,"     HashiCorp. This fix is implemented for any future releases, but will not be",,0
Add press kit,0.3462249,     https://developer.hashicorp.com/packer. Users are encouraged to visit the,,0
make validateInventoryDirectoryConfig function,0.4998201,cmd/validate: Add support for the -evaluate-datasources flag to evaluate,,0
