Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
1446,Merge pull request #446 from nestjs/renovate/fork-ts-checker-webpack-plugin-3.x,0.9817982,Merge pull request #539 from nestjs/renovate/fork-ts-checker-webpack-plugin-4.x (394e13a),,1
1447,Merge pull request #1935 from nestjs/renovate/angular-cli-monorepo,0.97897434,Merge pull request #1935 from nestjs/renovate/angular-cli-monorepo (310f0e81),fix(deps): update dependency fork-ts-checker-webpack-plugin to v5.0.5,1
1448,"fix(): remove tsconfig paths condition, support ts v4.8+",0.9552369,"fix(): remove tsconfig paths condition, support ts v4.8+ (763f35b8)",fix(deps): update angularcli monorepo to v10 (major),1
1449,chore(deps): update dependency eslint to v8.11.0,0.98330694,chore(deps): update dependency eslint to v8.24.0 (d1834116),,1
1450,chore(deps): update dependency @types/jest to v28.1.3,0.9839232,chore(deps): update dependency @types/jest to v28.1.3 (47e07939),,1
1451,Merge pull request #691 from nestjs/renovate/shelljs-0.x,0.98082846,Merge pull request #691 from nestjs/renovate/shelljs-0.x (9be03d1),,1
1452,Merge pull request #1390 from karishmashuklaa/patch,0.9843363,Merge pull request #1390 from karishmashuklaa/patch (47658849),,1
1453,feat: tsconfig.json by default if tsconfig.build.json not exist,0.9583101,feat: tsconfig.json by default if tsconfig.build.json not exist (9bf163d4),,1
1454,chore(deps): update dependency eslint-plugin-import to v2.25.1,0.9877293,chore(deps): update dependency eslint-plugin-import to v2.23.1 (06ece66f),,1
1455,"chore(): update commit hooks, add lint-staged",0.9491062,"chore(): update commit hooks, add lint-staged (0258b9b6)",,1
1456,intialize asset generator developments,0.44777346,refactor: collection-factory create method (7d5cc588),,0
1457,test(): fix tsconfig paths hook test,0.9555254,test(): fix tsconfig paths hook test (b8a4b512),,1
1458,chore(deps): update dependency eslint to v8.16.0,0.9793433,chore(deps): update dependency eslint to v8.16.0 (1fcce0a9),,1
1459,dept(cli-framework) : refactor actions,0.6201286,refactor(cli): Schematic runner should use node require mechanism (66e54674),,0
1460,refactor(info) : integrate banner from lib + remove old code,0.614924,"refactor(): run format, remove unused imports (a03eba4)",fix(deps): update dependency fork-ts-checker-webpack-plugin to v5.0.4,0
1461,refactoring : add guard and exception assets,0.51982564,"Revert ""fix(): copy all assets on build"" (bb8f35d1)",,0
1462,feat(): add built-in source maps support,0.90220666,feat(): add built-in source maps support (499ac3f7),,1
1463,Merge pull request #735 from tinogo/speed-up-ts-transpilation,0.97837925,Merge pull request #735 from tinogo/speed-up-ts-transpilation (05c2e8b),,1
1464,Merge pull request #755 from nestjs/renovate/inquirer-7.x,0.98296297,Merge pull request #755 from nestjs/renovate/inquirer-7.x (e142058),,1
1465,fix(deps): update dependency node-emoji to v1.11.0,0.9758698,fix(deps): update dependency node-emoji to v1.11.0 (24932c80),,1
1466,chore(deps): bump minimatch from 3.0.4 to 3.1.2,0.96421194,chore(deps): bump minimatch from 3.0.4 to 3.1.2 (b0e545f1),,1
1467,chore(deps): update dependency release-it to v14.13.0,0.9846241,chore(deps): update dependency release-it to v15.10.0 (07111244),,1
1468,Merge pull request #1476 from thiagomini/patch-1,0.98021436,Merge pull request #1476 from thiagomini/patch-1 (0b4f4843),,1
1469,Merge pull request #1038 from nestjs/renovate/typescript-4.x,0.9871516,Merge pull request #1038 from nestjs/renovate/typescript-4.x (1a4f167b),,1
1470,back to prepare package.json script,0.68249476,feat: keep reading package.json as fallback (298eee0c),,0
1471,chore(deps): update dependency tslint to v5.17.0,0.941363,chore(deps): update dependency ts-loader to v7.0.5 (1724eda),,1
1472,chore(deps): update dependency ts-node to v8.10.2,0.9826742,chore(deps): update dependency ts-node to v10.8.1 (11913531),fix(deps): update dependency @types/webpack to v4.41.17,1
1473,fix(deps): update angular-cli monorepo to v15.1.5,0.97446173,fix(deps): update angular-cli monorepo to v15.1.5 (a2d47a5a),fix(deps): update angularcli monorepo,1
1474,chore(deps): update dependency @types/jest to v29.4.2,0.98587596,chore(deps): update dependency @types/jest to v29.4.3 (39977523),fix(deps): update dependency inquirer to v7.2.0,1
1475,chore(deps): update dependency @types/node to v18.14.5,0.98535997,chore(deps): update dependency @types/node to v18.14.5 (d041e80e),,1
1476,chore(): release v8.2.5,0.789362,chore(): publish 6.13.0 release (a7167e3),,1
1477,chore(deps): update dependency jest to v27.4.6,0.97603595,chore(deps): update dependency jest to v27.2.1 (b1246420),,1
1478,Merge pull request #440 from nestjs/renovate/commander-4.x,0.9627394,Merge pull request #518 from nestjs/renovate/commander-4.x (a452f8a),,1
1479,package-manager : fix install,0.77101916,feat: better instructions on package manager installation failure (cc5b1de7),,1
1480,chore(deps): update dependency @types/node to v18.16.5,0.98705554,chore(deps): update dependency @types/node to v18.16.2 (a1728be8),,1
1481,chore(deps): update dependency @types/inquirer to v7,0.9583014,chore(deps): update dependency @types/inquirer to v8 (3a795007),,1
1482,Merge pull request #974 from nestjs/renovate/fork-ts-checker-webpack-plugin-6.x,0.986611,Merge pull request #974 from nestjs/renovate/fork-ts-checker-webpack-plugin-6.x (12bfc22b),,1
1483,chore(deps): update dependency eslint to v7.14.0,0.9828859,chore(deps): update dependency eslint to v7.23.0 (0f0449aa),,1
1484,design review,0.5864235,test(): minor style improvements (57456f90),,0
1485,1.4.3,0.61966836,chore(deps): bump ini from 1.3.5 to 1.3.8 (192ab2bc),,0
1486,dept(cli-framework) : remove logger from schematics and use console instead,0.5237586,chore(deps): remove unused dependency ts-node (7152b8cf),,0
1487,Merge pull request #1630 from maxgaurav/master,0.96918464,Merge pull request #1630 from maxgaurav/master (64f8334d),,1
1488,chore(deps): update dependency eslint-config-prettier to v8.6.0,0.9798715,chore(deps): update dependency eslint-config-prettier to v8.8.0 (e1113578),,1
1489,chore(deps): update dependency @types/node to v16.11.21,0.98879904,chore(deps): update dependency @types/node to v16.11.7 (a0e14355),,1
1490,chore(deps): update dependency ts-loader to v7.0.2,0.9792813,chore(deps): update dependency ts-loader to v7.0.4 (9670370),,1
1491,refactor: remove dead code on new action packages installation,0.95957017,refactor: remove dead code on new action packages installation (11d551b7),,1
1492,chore(deps): update dependency eslint to v8.9.0,0.98042226,chore(deps): update dependency eslint to v8.9.0 (184150a9),build: speed up the TypeScript transpilation when using webpack,1
1493,chore(deps): update dependency ts-loader to v9.1.2,0.98189664,chore(deps): update dependency ts-loader to v9.3.0 (9858ddf9),"Disable the type-checking while transpiling the TS files, as the ForkTsCheckerWebpackPlugin is already handling this within another process",1
1494,chore(deps): update typescript-eslint monorepo to v5.12.0,0.9852109,chore(deps): update typescript-eslint monorepo to v5.14.0 (559bec98),,1
1495,chore(deps): update dependency lint-staged to v13.2.1,0.9805414,chore(deps): update dependency lint-staged to v13.2.1 (41a3842a),fix(deps): update dependency @types/webpack to v4.41.13,1
1496,Merge pull request #1031 from JoshuaCWebDeveloper/fix-1030,0.988886,Merge pull request #1031 from JoshuaCWebDeveloper/fix-1030 (7970a2c6),fix(deps): update dependency fork-ts-checker-webpack-plugin to v4.1.4,1
1497,chore(): release v7.3.0,0.83926356,chore(): publish 6.13.0 release (a7167e3),fix(deps): update angularcli monorepo,1
1498,rollback ora to the previous version,0.47491497,fix(deps): update dependency ora to v5 (77ae0da0),,0
1499,chore(deps): update dependency ts-jest to v26,0.97514623,chore(deps): update dependency ts-jest to v26.5.2 (21925211),,1
1500,fix(doc): rename Developement to Development,0.9379918,fix(doc): rename Developement to Development (eeb32157),,1
1501,chore(deps): update dependency release-it to v14.1.0,0.9824445,chore(deps): update dependency release-it to v14.4.0 (09a7eb33),,1
1502,Merge pull request #454 from nestjs/renovate/commander-4.x,0.97077966,Merge pull request #518 from nestjs/renovate/commander-4.x (a452f8a),,1
1503,Merge pull request #1661 from nestjs/renovate/angular-cli-monorepo,0.9774872,Merge pull request #1661 from nestjs/renovate/angular-cli-monorepo (8ad870ca),,1
1504,chore(deps): update dependency eslint to v8.1.0,0.9742695,chore(deps): update dependency eslint to v8.3.0 (ddb54647),,1
1505,chore(deps): bump http-cache-semantics from 4.1.0 to 4.1.1,0.98308164,chore(deps): bump http-cache-semantics from 4.1.0 to 4.1.1 (5b69eb55),,1
1506,info : fix issue #50 display @nestjs/cli info version error,0.5910903,fix(deps): update dependency @nestjs/schematics to v9.0.4 (38ca435e),,0
1507,chore(deps): update dependency jest to v29.4.3,0.969949,chore(deps): update dependency jest to v29.4.1 (b928e38b),,1
1508,feat(): bump schematics version,0.94804645,feat(): bump schematics version (3f165ac1),,1
1509,Merge pull request #388 from nestjs/renovate/ora-4.x,0.96235657,Merge pull request #830 from nestjs/renovate/ora-5.x (7836ff8e),,1
1510,dept(cli-framework) : remove logger from command actions and use console instead,0.45421746,fix(): inherit process exit code (start command) #1044 (dd221717),,0
1511,chore(deps): update dependency eslint to v8,0.9610843,chore(deps): update dependency eslint to v8 (26a584d1),,1
1512,task(tests) update Dockerfile to build e2e tests based on ARTEFACT_ID nestjs/cli image,0.5857495,test(lib): add unit tests for PackageManagerFactory.prototype.find (f37bde89),,0
1513,chore(deps): update dependency release-it to v14.2.1,0.9781369,chore(deps): update dependency release-it to v14.4.0 (09a7eb33),,1
1514,fix wrong import,0.7003757,test(): removed the imports not used (38b151e3),,1
1515,ci : update Dockerfile,0.69294643,docs(readme): update logo (3dd56391),,0
1516,chore(deps): update dependency eslint to v7.24.0,0.985331,chore(deps): update dependency eslint to v7.23.0 (0f0449aa),,1
1517,chore(deps): update dependency @types/node to v16.11.16,0.98739535,chore(deps): update dependency @types/node to v16.11.7 (a0e14355),,1
1518,trigger build,0.4747704,feat(cli) add generateOptions to configuration (45957c9),,0
1519,chore(deps): update dependency jest to v27.2.4,0.9792305,chore(deps): update dependency jest to v27.2.1 (b1246420),fix(deps): update angularcli monorepo,1
1520,chore(): release v8.1.3,0.8177966,chore(): publish 6.13.0 release (a7167e3),,1
1521,chore() : update @nestjs/schematics version,0.86826015,chore(deps): update @nestjs/schematics to v8.0.3 (aec631f8),,1
1522,chore(deps): update dependency @types/node to v16.11.31,0.9881715,chore(deps): update dependency @types/node to v16.11.7 (a0e14355),,1
1523,Merge branch '5.7.0' into master,0.767774,Merge branch 'master' into renovate/lint-staged-13.x (f508eca9),,1
1524,fix(types) - update plugins configuration interface,0.95545596,fix(types) - update plugins configuration interface (14a5cd80),,1
1525,chore(deps): update dependency ts-node to v10.9.1,0.9834648,chore(deps): update dependency ts-node to v10.8.1 (11913531),,1
1526,style(eslint): fix eslint errors and configuration,0.94157845,style(eslint): fix eslint errors and configuration (08f57c7a),,1
1527,nest-v4 : update schematics dependencies,0.7496482,feat(): update nestjs schematics to the latest patch version (0252ddf),,1
1528,chore(deps): update dependency jest to v28.1.1,0.97108316,chore(deps): update dependency jest to v28.1.3 (2e5fa97a),,1
1529,fix(deps): update dependency typescript to v4.6.4,0.973891,fix(deps): update dependency typescript to v4.8.3 (b2741913),,1
1530,chore(deps): update dependency eslint-config-prettier to v8.5.0,0.9838338,chore(deps): update dependency eslint-config-prettier to v8.5.0 (4fd04325),,1
1531,Merge pull request #379 from x3cion/prettier-lint-differences,0.7568748,Merge pull request #1860 from nestjs/renovate/prettier-2.x (f912450a),fix(deps): update dependency ora to v4.0.4,1
1532,chore(): update npmignore,0.9270228,chore(): update npmignore (45067bd1),fix(deps): update angularcli monorepo,1
1533,update command design,0.73263085,Update commands/new.command.ts (a745a297),fix(deps): update dependency webpack to v4.43.0,1
1534,deps(): run npm audit fix,0.54961026,chore(deps): update dependency minimist [security] (2d647258),fix(deps): update dependency shelljs to v0.8.4,0
1535,sprint-2() : bump minor version,0.6943871,chore(deps): bump minimatch from 3.0.4 to 3.1.2 (b0e545f1),fix(deps): update dependency chokidar to v3.4.0,0
1536,fix(deps): update dependency ora to v5.4.1,0.97855973,fix(deps): update dependency ora to v5.4.0 (374d5ae1),,1
1537,chore(deps): update dependency @types/jest to v26.0.7,0.9834849,chore(deps): update dependency @types/jest to v26.0.22 (4d11de87),,1
1538,fix: assets copying from 'nest build' is problematic,0.9048636,fix: assets copying from 'nest build' is problematic (4ecf54f1),,1
1539,fix(): copy all assets on build,0.934073,fix(): copy all assets on build (fee2571c),,1
1540,chore(deps): update dependency @types/jest to v26,0.9760753,chore(deps): update dependency @types/jest to v26 (6f4321c),,1
1541,Merge pull request #554 from nestjs/renovate/webpack-4.x,0.9856633,Merge pull request #554 from nestjs/renovate/webpack-4.x (e648629),,1
1542,refacoring : develop asset emitter,0.48464784,refactor(options): extract dasherize in util (80cee876),,0
1543,chore(deps): update dependency husky to v5,0.95971936,chore(deps): update dependency husky to v5.2.0 (6187ce03),,1
1544,Merge pull request #1761 from nestjs/renovate/webpack-5.x,0.9850699,Merge pull request #1761 from nestjs/renovate/webpack-5.x (3483eedb),,1
1545,fix: allow to remove type only imports including alias path,0.91965765,fix: allow to remove type only imports including alias path (bdb89b32),,1
1546,chore(deps): update dependency ts-jest to v26.1.2,0.98615026,chore(deps): update dependency ts-jest to v26.5.2 (21925211),,1
1547,chore(deps): update dependency @types/jest to v25,0.9743538,chore(deps): update dependency @types/jest to v25.2.1 (5d5e06b),,1
1548,chore(deps): update typescript-eslint monorepo to v5.48.0,0.98190427,chore(deps): update typescript-eslint monorepo to v5.5.0 (095ab127),,1
1549,chore(deps): update dependency eslint to v8.5.0,0.97360057,chore(deps): update dependency eslint to v8.3.0 (ddb54647),,1
1550,chore() publish 6.9.1 version,0.87846065,chore(): publish 6.13.0 release (a7167e3),,1
1551,feature(javascript) : fix lint errors,0.5874367,"chore(): update commit hooks, add lint-staged (0258b9b6)",,0
1552,Merge branch 'master' of https://github.com/nestjs/nest-cli,0.9832164,Merge branch 'master' of https://github.com/nestjs/nest-cli (1c004a6b),fix(deps): update dependency @types/webpack to v4.41.12,1
