Index,Message,Description
7851,EventPublisher: Make Unsubscribe a function on Subscription,"It is critical that Unsubscribe be called with the same pointer to a SubscriptionRequest that was used to create the Subscription. The docstring made that clear, but it sill allowed a caler to get it wrong by creating a new SubscriptionRequest. By hiding this detail from the caller, and only exposing an Unsubscribe method, it should be impossible to fail to Unsubscribe. Also update some godoc strings."
7852,EventPublisher: handleACL changes synchronously,"Use a separate lock for subscriptions.ByToken to allow it to happen synchronously in the commit flow. This removes the need to create a new txn for the goroutine, and removes the need for EventPublisher to contain a reference to DB."
7853,stream.EventSnapshot: reduce the fields on the struct,"Many of the fields are only needed in one place, and by using a closure they can be removed from the struct. This reduces the scope of the variables making it esier to see how they are used."
7854,stream.EventBuffer: Seed the fuzz test with time.Now(),Otherwise the test will run with exactly the same values each time. By printing the seed we can attempt to reproduce the test by adding an env var to override the seed
7855,state: memdb_wrapper.go -> memdb.go,Renaming in a separate commit so that git can merge changes to the file.
7856,state: publish changes from Commit,Make topicRegistry use functions instead of unbound methods Use a regular memDB in EventPublisher to remove a reference cycle Removes the need for EventPublisher to use a store
7857,EventPublisher: docstrings and getTopicBuffer,also rename commitCh -> publishCh
7858,ProcessChanges: use stream.Event,"Also remove secretHash, which was used to hash tokens. We don't expose these tokens anywhere, so we can use the string itself instead of a Hash. Fix acl_events_test.go for storing a structs type."
7859,stream: Use local types for Event Topic SubscriptionRequest,
7860,Rename stream_publisher.go -> event_publisher.go,
7861,Add streaming package with Subscription and Snapshot components.,The remaining files from 7965767de0bd62ab07669b85d6879bd5f815d157 Co-authored-by: Paul Banks banks@banksco.de
7862,remove GIT_DESCRIBE variable since we have a revision line (#8310),
7863,ui: Make sure the intention create form has a cancel button (#8308),
7864,Add ability for notifications when one of the agent tokens is updated (#8301),Co-authored-by: Chris Piraino cpiraino@hashicorp.com
7865,ui: Only try and load sessions and coordinates if the node exists (#8305),
7866,update changelog,
7867,"add support for envoy 1.14.4, 1.13.4, 1.12.6 (#8216)",
7868,Set enterprise metadata after resolving the token (#8302),"The token can encode enterprise metadata information, and we must make sure we set that on the reply so that we can correct filter ACLs."
7869,ui: Replaces old request method with rpc. (#8298),"rpc is used to define how to make a HTTP request/response messages. This used to be called 'request' but the term is overused  and sounded like only one leg of the message, so the naming was moved to rpc a while ago, this cleans up the places where we still used the old term."
7870,ui: Move dc sorting to the view/template (#8297),  ui: Move dc sorting to the view/template   Cleanup unused coordinates service from Node repo   Fix up integration test to not expect a sorted result 
7871,ui: Ensure any colons in headers aren't split out (#8293),
7872,watch: Allow args from different types,"Fixes a bug where specifying a slice of args with a single item was being converted to a string when config was loaded, causing an error."
7873,Add api mod support for /catalog/gateway-services (#8278),
7874,docs: add section for /health/ingress/:service API (#8108),  docs: add section for /health/ingress/:service API   Add documentation around consul version for API   docs: add note about gateway-services API release version 
7875,watch: extract makeWatchPlan to facilitate testing,There is a bug in here now that slices in opaque config are unsliced. But to test that bug fix we need a function that can be easily tested.
7876,ui: Revert ember-composable-helpers to ~4.0.0 due to faster sort-by (#8289),
7877,Update CHANGELOG.md,
7878,Merge pull request #8268 from hashicorp/feature/improved-version-output,Add Revision to version CLI output and add JSON support
7879,ui: Adds definition-table class to RTT values table (#8286),We changed our default definition list layout in https://github.com/hashicorp/consul/pull/8117. We replaced the default with a definition-table class but missed one place where the old default was previously used. This adds the definition-table class in RTT where it used to use the default.
7880,ui: Lint staged no longer requires git add to be specified (#8285),
7881,Keep both metrics,
7882,Small typo in docstring (#8280),
7883,update changelog,
7884,xds: version sniff envoy and switch regular expressions from 'regex' to 'safe_regex' on newer envoy versions (#8222), cut down on extra node metadata transmission split the golden file generation to compare all envoy version
7885,Merge pull request #8231 from hashicorp/dnephin/unembed-HTTPServer-Server,agent/http: un-embed the http.Server
7886,agent/http: Update TestSetupHTTPServer_HTTP2,To remove the need to store the http.Server. This will allow us to remove the http.Server field from the HTTPServer struct.
7887,Merge pull request #8237 from hashicorp/dnephin/remove-acls-enabled-from-delegate,Remove ACLsEnabled from delegate interface
7888,remove extra dependencies,
7889,Merge pull request #8270 from hashicorp/dnephin/oss-store-jsonfile,ci: Store a jsonfile for go-test and go-test-api
7890,ui: Dependency upgrade (#8276),  Remove curly brackets and pass through attributes   yarn upgrade and part manual deps upgrade of non-problematic things   from-entries from ember-composable helpers receives an array   PowerSelect destruction bug seems to be fixed upstream   Ensure all policies have a default 0 date for ember-c-h upgrade   sorting no longer works correctly unless CreateTime has a value
7891,Merge pull request #8253 from hashicorp/feature/auto-config/rpc-delegate,
7892,ui: Use top-level 'named index files' instead of in folder index files (#8274),  Remove unused phrase-editor CSS   Move index.scss files to top-level named files to make them more obvious 
7893,ui: Replace dom-buffering components with ember-stargate Portals (#8273), ui: Replace dom-buffering components with ember-stargate Portals
7894,ui: Extract and organize popover-menu and related from main-nav (#8272),
7895,ui: Enable keyboard access for the sorting dropdown menus (#8267),
7896,ui: New Intention Form/List components (#8172),
7897,Use method and path as labels,
7898,ci: Store a jsonfile,
7899,docs: Add Audit Logging page under Consul Enterprise,
7900,"update deps, format all files",
7901,update and hard-pin dependencies,
