Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
1356,Merge pull request #233 from jenkinsci/feature/UX-529,0.51938975,Fix incorrect bundling (#2146) @jtnord,,0
1357,We need Stapler 1.239,0.49730337,EOL JSR 305 (#2327) @basil,,0
1358,JENKINS-44258 Replayed runs have same changeset as original (#1064),0.63828766,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,"  [JENKINS-42719] clean up some of the storybook styling and give dropdowns reasonable widths   [JENKINS-42719] match button vertical padding / height   [JENKINS-42719] support the ""style"" prop   [JENKINS-42719] expose a ""selectOption"" function for programmatic selection and add a story to demo it   [JENKINS-42719] disable the Dropdown if there are no options   [JENKINS-42719] copy Dropdown to new ""controls"" namespace   [JENKINS-42719] refactor Dropdown into two components: new component in ""controls"" package that exposes a single ""selectedOption"" prop for maximum control, and a second ""legacy"" Dropdown that preserves the old API and internal state   Revert ""[JENKINS-42719] refactor Dropdown into two components: new component in ""controls"" package that exposes a single ""selectedOption"" prop for maximum control, and a second ""legacy"" Dropdown that preserves the old API and internal state""   This reverts commit d1bea54ac51a80668f602c6a9851c009d26edb95.  Revert ""[JENKINS-42719] expose a ""selectOption"" function for programmatic selection and add a story to demo it""  This reverts commit 55e446311374fc5918afa4e722ffe3afedae456c.   [JENKINS-42719] bring back some minor improvements to ""Dropdown.callbacks"" storybook   Revert ""[JENKINS-42719] copy Dropdown to new ""controls"" namespace""   This reverts commit c817291c23a835cf0d528014eec58388a287c9fa.",0
1359,Major refactoring of frontend code to use JWT,0.5429015,Fix incorrect bundling (#2146) @jtnord,,0
1360,Remove maven link,0.6059307,Bump maven-javadoc-plugin from 3.1.0 to 3.2.0 (#2105) @dependabot,,0
1361,To trigger jenkins build,0.5839754,JENKINS-47929 - revert (#2330) as this is causing build failure @olamy,"  RC preparation   Removed beta from aggreagator name   Upgraded pipeline editor to 0.2-rc1   During save use sha (if available) on newly created branch   Allow creation of new branch in case there is sha in request   Also, do not fetch sha for new branch if there is one in the request",0
1362,[UX-315] return null for no component,0.434241,* Bump ua-parser-js from 0.7.31 to 0.7.33 in /jenkins-design-language (#2395) @dependabot,,0
1363,[feature/JENKINS-35883] remove all fetch related code,0.6109927,remove blueocean-autofavorite from aggregator (#2364) @olamy,,0
1364,task/JENKINS-47464-bulk-format * Bulk format ALL THE THINGS (#1693),0.5396178,JENKINS-47929 - Extensible run details tabs (#2345) @stuartrowe,,0
1365,Recording the comment from Vivek that these annotations are redundant,0.49656528,Remove JSR-305 annotations from Blue-Ocean and replaced it with Spotbugs. (#2169) @StefanSpieker,,0
1366,nan,0.35663593,Spelling (#2048) @jsoref,"  jenkins-41352-new-dashboard-cards * WIP, about to do some refucktoring   jenkins-41352-new-dashboard-cards * Extract visual component from content-building logic   jenkins-41352-new-dashboard-cards * Text truncation added for long fields, but no nice ellipses for build name. I don't wanna talk about it   jenkins-41352-new-dashboard-cards * Dates being shown in storybooks at least, still needs to hook into i18n for format codes and test in container   jenkins-41352-new-dashboard-cards * Squash the last of my TODOs   jenkins-41352-new-dashboard-cards * Lint, add propTypes   jenkins-41352-new-dashboard-cards * Clean up unit tests   jenkins-41352-new-dashboard-cards * Get the play / replay buttons working in Storybook   jenkins-41352-new-dashboard-cards * Hacks for wrapper components that are screwing up sizing   jenkins-41352-new-dashboard-cards * Undo reverse ordering of card action icons   jenkins-41352-new-dashboard-cards * Uncomment animated story examples ",0
1367,Bug/jenkins 44105 branch filter typography (#1162),0.565466,Bump handlebars from 3.0.6 to 3.0.8 in /jenkins-design-language (#2246) @dependabot, JENKINS-41611 - update node design/animations,0
1368,[JENKINS-50325] Some part of the code uses object.assign which needs to be polyfill to support IE11  (#1698),0.5529225,Cannot see executors in Blue Ocean UI JENKINS-52825 ,"  [JENKINS-42375] if the user doesn't have permission to create pipelines, show an error step instead of the ""scm selection"" step   [JENKINS-42375] use the stroke gradient if the first step is active or an error   [JENKINS-42375] avoid some code duplication by creating a util ",0
1369,Bumb versions (#806),0.61269873,Bump handy-uri-templates from 2.1.6 to 2.1.8 (#2091) @dependabot, JENKINS-42650 - sort extensions,0
1370,[JENKINS-36169] remove line for resultItem as requested by james,0.5899153,[JENKINS-62666] Adding a /jwt-auth/jwks endpoint that follows the RFC7517 #2077 @Lucas-C @lenaing , JENKINS-42650 - notify when leaving pipeline page,0
1371,"json response fixes, some stale data is fixed.",0.5629694,Fix response json data of API get SCM repositories in an organization (#1955) @soulseen,,0
1372,core-js 0.0.70,0.6780304,* Bump ua-parser-js from 0.7.19 to 0.7.33 in /blueocean-core-js (#2393) @dependabot,,0
1373,"bug/jdl-symbol-export * Fix exporting code, bump JDL",0.5984634,Fix incorrect bundling (#2146) @jtnord,This reverts commit 1829367ffb48400789e8927e36049330e0c8aa1a.,0
1374,[master] bumb version up after publishing last version,0.6219288,Bump release-drafter/release-drafter from v5.12.1 to v5.13.0 (#2124) @dependabot,"  update github-branch-source, workflow-multibranch, scm-api, cloudbees-folder   upgrade multibranch,branch-api,durable-step,mockito ",0
1375,tick version after publishing 0.0.99,0.5554648,Bump release-drafter/release-drafter from v5.12.1 to v5.13.0 (#2124) @dependabot,  JENKINS-40088# Stapler import for: configurable stapler serialization behavior   JENKINS-41806# CustomExportedBean should be imported from stapler   It was imported and so value instanceof CustomExportedBean was failing as value was implementing org.kohsuke.stapler.export.CustomExportedBean and it was failing due to instance check with imported CustomExportedBean.,0
1376,[UX-75] update JDL deps,0.6243591,Bump slf4j.version from 1.7.30 to 1.7.32 (#2199) @dependabot, JENKINS-41966 - pieline editor load and save,0
1377,[FIX JENKINS-47148] Add a11y support for textInput (#1428),0.5597798,JENKINS-47929 Allow extensible run details tabs (#2268) @stuartrowe  ,"  JENKINS-42450# optimized scan if there is one repo created.   check if its GitSCM   Implemented using SCMSourceEvent to scan only one repo.   use event to trigger scan for one repo in update   Upgrade workflow-multibranch to 2.13 and fix test   [JENKINS-42450] for single repo Github creation scenario, allow the UI to also respond to the multibranch indexing completed event to improve responsiveness ",0
1378,"[JENKINS-39563] work in progress of text input, radio button group and form validation",0.5129991,JENKINS-46193 - Add support for filtering out non regressed failures. (#1938) @halkeye,,0
1379,0.0.15-beta4 on plugins,0.7043507,Bump plugin from 4.16 to 4.17 (#2147) @dependabot,  [JENKINS-42001] New Jenkins logo for Blueocean   Release core-js beta   Move it down 1px   Release core-js ,1
1380,Merge pull request #70 from cloudbees/UX-161,0.5366256,Bump cloudbees-bitbucket-branch-source from 2.4.4 to 2.9.11 (#2196) @dependabot,  JENKINS-41372# Fix to show correct Link header start parameter   Remove duplicate start/limit params. ,0
1381,Simple grammar correction (#1239),0.45838085,Spelling (#2048) @jsoref, Add UID and GID support so it can be built on any jenkins install. Jenkins doesn't always run as user 1000 Add latest npm so it never fails on fsevents (optional dep) Add phantomjs to speed up runtime,0
1382,UX-39# Removed war module and some more cleanup,0.49311587,🚨 Removed,,0
1383,Downgrade workflow-job to 2.25 till JENKINS-54073 is fixed (#1837),0.6823182,JENKINS-58732 - Remove docker-workflow dep from blueocean-pipeline-editor - update minimum jenkins core version 2.222.4 (#2132) @jglick,,0
1384,Merge pull request #183 from cloudbees/feature/UX-75,0.58195806,Bump cloudbees-bitbucket-branch-source from 2.4.4 to 2.9.11 (#2196) @dependabot, JENKINS-41966 load and save using the editor from Github,0
1385,Project URL updated to use Github instead of Wiki (#2028),0.8464837,Hacktoberfest - Project URL updated to use Github instead of Wiki (#2028) @ocristian, Update stories to exercise isMultiBranch flag Fix propertyTypes typo Return span into .u-label-value pair for branch label,1
1386,Merge branch 'master' into enhancement/UX-320,0.5679,Merge Release/1.20 into master (#2034) @kshultzCB,,0
1387,"UX-261: change table headings to use ""semibold""; since only reference to @font-family-headings is th, change it there",0.4061768,Switch from deprecated useAci syntax to useContainerAgent (#2360) @NotMyFault,,0
1388,Bump JDL version again,0.74623555,Bump slf4j.version from 1.7.30 to 1.7.32 (#2199) @dependabot,"  Upgrade platform dependencies   Fix test regression, workflow-multibranc causes test regression revert to 2.12. ",1
1389,Fixes nested ExtensionPoint + externalizing react packages,0.48047024,Make executor plugin optional (#2117) @timja,"  JENKINS-41833-new-table * Basic grid layout replicated with flex-box, initial styling   JENKINS-41833-new-table * Things looking pretty nice, added basic header cell   JENKINS-41833-new-table * Column headers row   JENKINS-41833-new-table * Make sure to clean up columns, and if non are flexible mark all as flexible   JENKINS-41833-new-table * Fix some flow issues   JENKINS-41833-new-table * Anchor support for rows   JENKINS-41833-new-table * Lint and some more cleanup   JENKINS-41833-new-table * Squash a TODO, add some flow typing   JENKINS-41833-new-table * More improvements to flow typing and move some processing out of render()   JENKINS-41833-new-table * bump to new beta version   JENKINS-41833-new-table * Update beta version   JENKINS-41833-new-table * Address some review issues, and separate rollover highlight from row link functionality   JENKINS-41833-new-table * Import babel polyfill into stories for IE11   JENKINS-41833-new-table * Fix a stupid bug   JENKINS-41833-new-table * Republish, clean up a helper method slightly   JENKINS-41833-new-table * Undo an optimisation to attempt to squash a weird lifecycle bug   .   JENKINS-41833-new-table * Publish new version, hopefully fixed   JENKINS-41833-new-table * Update main padding to a better value   Re-publish ",0
1390,Bump blueocean-display-url from 2.2.0 to 2.4.1 (#2142),0.9689734,Bump blueocean-display-url from 2.2.0 to 2.4.1 (#2142) @dependabot,  [FIX JENKINS-42206] Add selected state for git/github buttons   Match styles with rest of buttons   Add spacing to css   Rename styles to className ,1
1391,[JENKINS-42126] Remove max-height from creation org list (#874),0.48929775,Increase height of result item label desc in logConsole (#2060) @amritb,"  [JENKINS-42119] adjust step heading font size; tweak vertical positioning to align w/ indicator   [JENKINS-42119] more spacing above the ""scm provider"" list   [JENKINS-42119] size the step indicator more explicitly   [JENKINS-42119] eliminate improper right margin for last button   [JENKINS-42119] set the overall container width. spacing should be uniform now   [JENKINS-42119] copy change   [JENKINS-42119] use gradient for first step   [JENKINS-42119] widen the text input sizes in the Git flow ",0
