Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
3219,docs: tutorial and other tweaks prepping for 6.4,0.617604,Several docs improvements - #6410 (thanks @justsml),Add version caveats for scroll-behavior docs,0
3220,Basic migration guide (#5021),0.5504277,We are working on an migration strategy that will allow you to run both version in tandem and update your routes incrementally.,,0
3221,Update contributors.yml (#9525),0.6926534,Updated the contributing guide,,0
3222,Update our tested browsers.,0.63500804,3796371 [changed] Use Browserify to run specs,"Replace ""CommonJS models"" with ""CommonJS modules"" in docs",0
3223,Remove  component,0.7497392,- Removed,,1
3224,run full test suite again,0.49110186,Use use a _resetModuleScope singleton for our tests,,0
3225,Make history a regular dep instead of peer dep,0.6459749,Pinned peer dependency on History to 1.13.x to avoid console warnings.,,0
3226,Remove instanceof check from isRouteErrorResponse (#9930),0.8765367,Remove instanceof check from isRouteErrorResponse to avoid bundling issues on the server (#9930),Fix example in README.md,1
3227,Use Jest for testing,0.887161,Use Jest for testing (172dc16 by @mjackson),,1
3228,Fix minor typo,0.54393375,🐛 Bug fixes,"In practice, tree-shaking does not currently allow for the kind of bundle size reduction achievable using direct module imports, so we shouldn't encourage it as an option for minimizing bundle size.",0
3229,Merge pull request #272 from paulstatezny/overview-syntax-error,0.51154244,Add support for functional updates in useSearchParams (similar to the useState callback signature) (#8955),Fix ToC link,0
3230,Merge pull request #845 from rackt/add-route,0.59502554,Fix explicit replace on submissions and PUSH on submission to new paths (#9734),,0
3231,More explicit query check,0.5595955,query).,,0
3232,Merge pull request #566 from WRidder/patch-1,0.55212337,fix: Handle fetcher 404s as normal boundary errors (#9015),,0
3233,Update size snapshot from fresh build,0.5851982,Smaller build size,,0
3234,Add script for checking links on GitHub docs,0.5296229,"<Link to=""link    {/ Document request /}",Tweak extra props middleware documentation,0
3235,Add a default value for context in StaticRouter.navigateTo (#6698),0.65084076,Set NavLink's default activeClassName prop to active,,0
3236,Add format script,0.48665613,2447ecb [added] formatPattern util method,Add additional props passing method,0
3237,moar overview updates,0.68324566,Updates,"This solution is an improvement over the createElement method in that it passes eslint-plugin-react problem link, and that conceptually, I think a middleware is the place to do these kind of manipulations.",0
3238,Small bit of documentation for render prop,0.7525942,Rendering,,1
3239,chore: Update version for release (pre) (#9648),0.60922277,Released! No code changes from 4.0.0-beta.8,Add section on isActive to troubleshooting guide,0
3240,react-router-dom 4.2.2,0.9455318,react-router-dom@6.4.0-pre.15,,1
3241,jsbin link,0.6437621,```js,Typo fix,0
3242,Merge pull request #1812 from chentsulin/patch-2,0.5124009,Missing generatePath in react-router-dom package.,,0
3243,Hoist devDeps with Lerna (#4436),0.633567,Hoist dependencies for smaller UMD builds (#5720 by @pshrmn),,0
3244,Add spec for ActiveStore,0.6594131,8562482 [added] ActiveState mixin,,0
3245,Upgrade Babel,0.85417664,Minor: Upgrade to Babel 6 (#3362),,1
3246,added a much needed comma! (#5711),0.6633679,76fe696 [fixed] trailing comma,,0
3247,Update history dependency,0.8118979,Bumps the history dependency to version 4.9.0,Fix example for withRouter,1
3248,3.0.2 changes,0.7146658,Upstream changes from v2.7.0 through v2.8.1:,"No Login component has been defined, i guess ""Page"" was meant",1
3249,Add matchPattern tests,0.6263913, will match:,Make scripts runnable on Windows,0
3250,Merge pull request #529 from johanneslumpe/patch-1,0.58412635,fix: Handle fetcher 404s as normal boundary errors (#9015),,0
3251,docs(routers/create-memory-router): fix typos (#10159),0.5708246,Properly handle lazy() errors during router initialization (#10201),"changed example route from users/:userId to :userId - this was causing a Invariant Violation error Revert ""changed example route from users/:userId to :userId - this was causing a Invariant Violation error"" This reverts commit 4fa1230c25763421b713c338e35938bb66e41177. changed users/userId to :userId",0
3252,Don't tear down leave hooks when not leaving,0.50463414,"// Be careful, this won't work anymore!","This doesn't do anything right now, but might avoid problems later.",0
3253,renders the first child that matches,0.5784412,Match exactly takes parent into account (@alisd23 in #4001),,0
3254,be specific about which props we use,0.7880351,// and then in your methods you have what you need on props,"Create a withRouter HoC. withRouter passes this.props.router Update docs, examples, and upgrade guide. Also add an export of withRouter Doc tweaks. Remove displayNames.",1
3255,Add URLStore.back,0.6705176,2a3582e [changed] make URLStore.push idempotent,[3.0] Remove deprecations.,0
3256,docs: highlight code diff for invoice.jsx (#8864),0.4421977,🗒️ Docs,"Something that ""gets"" shouldn't have a side effect by default.",0
3257,Better useSearchParams,0.73673785,"useSearchParams now returns [searchParams, setSearchParams] (similar to useState). setSearchParams is a wrapper for navigate that updates the query string on the current URL. See the updated guide on working with the query string.",,1
3258,Add funding info,0.53253937,Updated the contributing guide,,0
3259,v4 rewrite,0.62727726,"This note talks about how to refactor your code to avoid ""wrapping""  elements, which won't work in v6.",,0
3260,chore: added needs-response workflow,0.54381055,"We've added lots of goodies to our docs and examples, and there's a lot more yet to come. Take a look and see if you find something that makes your work a little easier! We think the lazy loading and custom query parsing examples are particularly cool! 🤓 ",,0
3261,Update route.md (#9031),0.68018126,SSR Updates for React Router (#9058),,0
3262,Fix typos in docs (#8256),0.5642707,f5d4f36 [fixed] Docs Update,,0
3263,Merge pull request #1975 from brandonlilly/master,0.46126533,          {/ Document request /},,0
3264,"Fix: action function throws an error, asking for something to return (#9700)",0.63312316,Fix lingering  error on React 15 (#6954),,0
3265,Update build directory name in package.json,0.70117617,Re-add module entry to package.json,,1
3266,Merge pull request #3414 from djskinner/patch-1,0.5475483,fix: Handle fetcher 404s as normal boundary errors (#9015),,0
3267,Update release script,0.6752048,Updates,,0
3268,Add newsletter signup form to the website,0.4663121,GET forms now expose a submission on the loading navigation (#9695),,0
3269,Make the Docs link stand out a little bit more (#5087),0.6706093,Use this link for the docs site from now on: link/ We'll keep it updated.,,0
3270,Fix typo in installation documentation (#4429),0.5657526,Updated dependencies [c3406eb9],,0
3271,Remove Routes.setup,0.78018886,The Router function was removed.,,1
3272,added new Redirect tests,0.6407659,// Fetch Response in the case of redirects.,,0
3273,Downgrade React to skip hoisting,0.6274581,Upgrade hoist-non-react-statics/react-is to support newer React APIs (#7182 by @henryqdineen),,0
3274,Version 6.0.0-beta.3,0.781245,Warning: This release breaks compatibility with 6.0.0-alpha.3,Clarify contextTypes docs,1
3275,Troubleshooting information about this.context.router,0.6935782,Split context.router into two parts: context.history and context.route,,0
3276,fix: Pass transition hook's arguments correctly (#4123),0.89097637,Pass transition hook's arguments correctly (#4123 by @arkist),,1
3277,Fix change highlights,0.5659905,Patch Changes,Expanded API docs for context.router Explain usage of context.router for: Components created with React.createClass Components created with ES classes extending React.Component Components created as stateless functions Changes based on feedback from code review Replaced occurances of React.PropTypes.object.isRequired with Router.PropTypes.router Expanded abbreviation 'i.c.w' to 'in combination with' link,0
3278,Added documentation for skipping dynamic segment transition optimization. Re: #793,0.5666647,"This release introduces support for Optional Route Segments. Now, adding a ? to the end of any path segment will make that entire segment optional. This works for both static segments and dynamic parameters.",,0
3279,Add link to bug in React source that explains the workaround,0.628737,Fix regression passing ref to functional components in React <= 16.2 (#6934),,0
3280,Merge pull request #1355 from gmaclennan/test-link-makehref,0.5830141,NavLink tests (#4421 by @pshrmn),,0
3281,Updating docs for NavLink with possible values for aria-current (#6238),0.73214966,aria-current on NavLink (#4708 by @JasonEtco),This reverts commit d4f8d3cad70fb0a79629221b5cf47efb552a97d1.,1
3282,Add stale + support bot configs,0.54335177,696a706 [fixed] Use defaultProps of config components,,0
3283,fix: fetcher submission revalidating fetchers using wrong key (#9166),0.63787013,Fix requests sent to revalidating loaders so they reflect a GET request (#9680),closes #3316,0
3284,Merge branch 'release-6.4.4' into dev,0.667234,Development for v6 has switched from dev to the main branch.,,0
3285,Fix deprecation warnings,0.71267617,Backwards Compatibility and Deprecation Warnings,,1
3286,[changed] use Object.assign instead of merge,0.77535224,f8cb7f9 [changed] use Object.assign instead of merge,,1
3287,update history/react-history deps,0.7403942,Remove react-history dep (@ryanflorence in d041434),,1
3288,bunch of weird whitespace,0.48190457,      } />,,0
3289,Add route matching guide,0.7912607,Path Matching,Update package.json,1
3290,Enter changsesets prerelease mode,0.48040515,Moved useLocationPending into the experimental release channel,,0
3291,Update repo fields,0.6913005,Updates,The current homepage is redirecting to link/. That's annoying when using a tool like npm-check to check the change log.,0
3292,Revert changes made to Router.js in 361e1b5f,0.7112529,ed0cf62 [removed] Router.Transitions (use Router.Navigation instead),,1
3293,Tiny typo fix,0.59922,🐛 Bug fixes,closes #3294,0
3294,Link to react-router-addons-controlled,0.8206298,Made react-router a regular dependency of react-router-dom and react-router-native,,1
3295,Added componentDidMount for clarity,0.59550416,"     for clarity, and it also now supports using",,0
3296,don’t pretend like we’re using state,0.58877194,Most of the time we prefer to just pass the state down the props tree,,0
3297,Updates to static handler for Remix integration (#9511),0.63048387,// Create a static handler,,0
3298,Merge pull request #1477 from steveluscher/its-its-its,0.41023472,Persist headers on loader request's after SSR document action request (#9721),,0
3299,docs(hooks/use-submit): Fix typo (#10023),0.6262418,fix: properly handle  submissions (#8984),,0
