Index,Message,Description
8467,Fix hashicorp/go-msgpack import,"Golang 1.13 is pickier with importpaths and aliasing and fails compilation currently. Here, for go-msgpack dependency, we use upstream ugorji/go with a single change https://github.com/ugorji/go/commit/23165f7bc3c2dda1891434ebb9da1511a7bafc1c . For consistency and to ease noticing descripency, I made ugorji/go and hashicorp/go-msgpack reference the same sha. This is a dependency management update and has no functional change to product."
8468,driver/java: pass task network isolation to executor,"Without passing the network isolation configuration to the executor, java tasks are not placed in the same network namespace as the other processes in their task group, which breaks Consul Connect."
8469,"use RequestNamespace(), the canonical way to get namespace",
8470,nomad: defensive check for namespaces in job registration call,"In a job registration request, ensure that the request namespace ""header"" and job namespace field match.  This should be the case already in prod, as http handlers ensures that the values match [1]. This mitigates bugs that exploit bugs where we may check a value but act on another, resulting into bypassing ACL system. [1] https://github.com/hashicorp/nomad/blob/v0.9.5/command/agent/job_endpoint.go#L415-L418"
8471,remove redundant changelog entries,
8472,CHANGELOG remove raft proto 3 update announcement,
8473,doc: clarify driver support for netns/connect (#6357),
8474,UI: Update Mirage to 1.1.2 (#6166),
8475,Merge pull request #6373 from hashicorp/b-raft-proto-upgrade,raft protocol defaults to version 2
8476,docs: autopilot guide additional raft proto upgrade documentation,
8477,UI: Restore proxy tag tests (#6360),"The recurring problem here was that sometimes the factories would generate more than one task, and it was random whether the task with the proxy task would be the first in the list. This ensures that the proxy task is always first so the tests can run again."
8478,Merge pull request #6386 from hashicorp/c-golang-1.12.10,Use golang 1.12.10
8479,Use golang to 1.12.10,To get fix for https://github.com/golang/go/issues/34540 .
8480,doc: clarify command path requirements for exec,
8481,connect: remove proxy socket for restarted client,
8482,client: don't run alloc postrun during shutdown,
8483,driver/networking: don't recreate existing network namespaces,
8484,failing test for #6310,
8485,driver: set correct network isolation caps for exec and java dr… (#6368),
8486,Update CHANGELOG.md,
8487,update changelog,
8488,timeout after 5 seconds when client opens a data directory (#6348),
8489,default raft protocol v2,
8490,nomad/server comments,
8491,script e2e/upgrades: cluster upgrade scripts,
8492,command: add -tls-server-name flag,
8493,utils: add missing error info in case of cmd failure (#6355),
8494,Added documentation for nomad pot driver. (#6369),Added new external driver for Pot to nomad documentation
8495,client/connect: ConsulProxy LocalServicePort/Address (#6358),"Without a LocalServicePort, Connect services will try to use the mapped port even when delivering traffic locally. A user can override this behavior by pinning the port value in the service stanza but this prevents us from using the Consul service name to reach the service. This commits configures the Consul proxy with its LocalServicePort and LocalServiceAddress fields."
8496,api: Redact tokens in /agent/self,
8497,Fix broken links in README Guide section,"Fix two broken links in the Documentation & Guides section, namely Advanced Job Scheduling on Nomad with Affinities and Increasing Nomad Fault Tolerance with Spread"
8498,api: Redact ACL Replication Token,"Currently when hitting the /v1/agent/self API with ACL Replication enabled results in the token being returned in the API. This commit redacts that information, as it should be treated as a shared secret."
8499,UI: Remove proxy tag tests again (#6359),I thought #6343 would fix the flapping but it didn’t 😞
8500,Merge pull request #6356 from hashicorp/b-cli-job-deployments-all,fixed incorrect CLI -help in job deployments
8501,fixed incorrect CLI documentation in job deployments,listed -all-allocs instead of -all
8502,UI: Fix Connect proxy tag (#6343),"This fixes a race condition in the pseudo-relationship between a TaskState and a Task that was causing the Consul Connect proxy tag to sometimes show on the wrong task. There’s no direct Ember Data-style relationship between a TaskState and its Task; instead, it’s determined by searching for a Task with the matching name. The related Task was sometimes stored before everything was ready and not recalculated when the name became known. This ensures the relationship is accurate if the TaskState’s name property changes."
8503,command: Improve metrics fail logging,
8504,client_stats: Always emit client stats,
8505,client: Return empty values when host stats fail,"Currently, there is an issue when running on Windows whereby under some circumstances the Windows stats API's will begin to return errors (such as internal timeouts) when a client is under high load, and potentially other forms of resource contention / system states (and other unknown cases). When an error occurs during this collection, we then short circuit further metrics emission from the client until the next interval. This can be problematic if it happens for a sustained number of intervals, as our metrics aggregator will begin to age out older metrics, and we will eventually stop emitting various types of metrics including nomad.client.unallocated.* metrics. However, when metrics collection fails on Linux, gopsutil will in many cases (e.g cpu.Times) silently return 0 values, rather than an error. Here, we switch to returning empty metrics in these failures, and logging the error at the source. This brings the behaviour into line with Linux/Unix platforms, and although making aggregation a little sadder on intermittent failures, will result in more desireable overall behaviour of keeping metrics available for further investigation if things look unusual."
8506,Merge pull request #6346 from hashicorp/b-docker-resilient-start,docker: remove containers on creation failures
8507,Merge pull request #6347 from jpellman/patch-1,"Corrected minor typo (""Eslevier"" --> ""Elsevier"")"
8508,Merge pull request #6342 from hashicorp/f-host-volume-e2e,Add Host Volumes E2E test
8509,"Corrected minor typo (""Eslevier"" --> ""Elsevier"")",
8510,e2e: test infra for client node restarts (#6313),Add a test helper that restarts a specific client node running under systemd using a raw_exec job.
8511,fix comment typo,
8512,docker: remove containers on creation failures,"The docker creation API calls may fail with http errors (e.g. timeout) even if container was successfully created. Here, we force remove container if we got unexpected failure.  We already do this in some error handlers, and this commit updates all paths. I stopped short from a more aggressive refactoring, as the code is ripe for refactoring and would rather do that in another PR."
8513,Merge pull request #6326 from hashicorp/b-docker-start-failure-handling,Fix bugs around docker start retries
8514,e2e: move consul status check helpers to e2eutil (#6314),
8515,add exponential backoff for docker api calls,
8516,"reduce memory required for logmon, docker_logger and executor p… (#6341)","  reduce memory required for logmon, docker_logger and executor processes   comment early importing "
8517,Merge pull request #6328 from hashicorp/b-gh-6269,cli: emit job version number proper
8518,e2e: init host volumes test,
8519,Merge pull request #6345 from Veraghin/patch-1,Update GNUmakefile
8520,Update GNUmakefile,Cert auth generation echo fixed
8521,e2e: Add Host Volume Configuration,
8522,Merge pull request #6330 from hashicorp/f-host-vols-fail-startup,client: Fail startup if host volumes do not exist
8523,Merge pull request #6338 from hashicorp/d-ui-readme-20190917,Tweaks for UI README
8524,add some ui development tips,
8525,Merge pull request #6327 from hashicorp/b-ui-alloc-no-services,ui: protect against no services
8526,Merge pull request #6274 from hashicorp/f-ui/restore-headless-testing,UI: Restore local headless testing
8527,ui: protect against nil services,"Protect against case where an alloc has no services and avoid dereferencing null. Here, we ensure that the model and test serializers mimic the API by having nil TaskGroup.Services instead of an empty array."
8528,remove resolved TODO from UpdateTTL docstring (#6336),
8529,Merge pull request #6321 from hashicorp/dani/remove-config,Hoist Volume.Config.Source into Volume.Source
8530,docs: Mark volume source as required,Co-Authored-By: Michael Schurter mschurter@hashicorp.com
8531,Merge pull request #6234 from hashicorp/docs-template-split-cert-parts,Added vault PKI example with separate cert files
8532,cli: emit job version number proper,We must emit alloc job number rather than its the field address.
8533,client: Fail startup if host volumes do not exist,"Some drivers will automatically create directories when trying to mount a path into a container, but some will not. To unify this behaviour, this commit requires that host volumes already exist, and can be stat'd by the Nomad Agent during client startup."
