Index,Message,Description
2952,Add Erase Windows VSS support to compute disk (#3898) (#7130),Co-authored-by: Cameron Thornton camthornton@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Cameron Thornton camthornton@google.com
2953,Data Losss Prevention resources (#3893) (#7123),"  Starting to add job trigger   Compiles   Add example   Test starts   Test for job passes, starting inspect template   Add support for inspect template   Add tests   Various formatting fixes, dates   Signed-off-by: Modular Magician magic-modules@google.com"
2954,Update cloudfunctions_function.html.markdown (#7111),"For vpc_connector, you cannot use just the name of the connector, only the fully-qualified URI works. That's also stated on this page https://cloud.google.com/functions/docs/networking/connecting-vpc when you deploy a function. When you use just the name of the vpc_connector, error thrown is VPC connector is not ready yet or does not exist"
2955,Cloud Storage: docs improvements for automatic service account (#3903) (#7119),"I've improved the documentation with warnings, cross-references and additional examples around appropriate use of the google_storage_project_service_account resource to ensure the proper existence of the Cloud Storage automatic internal service account prior to utilising any features which depend on the same. There are various subtleties around the lifecycle of this service account which may be non-obvious when using these features.  Moreover, the service account is always implicitly created as a side-effect of operations expected to be read-only (clicking in the UI or making a GET call to an API are sufficient). It is possible to write Terraform code which assumes the existence of the service account through interpolating the project ID into the well-known email address format and the same Terraform will work in some or many cases when the service account already exists. Such Terraform contains latent failure conditions and cannot apply cleanly to new projects. We must be defensive in these cases and ensure users are aware of the relevant data source and the importance of its use. The documentation was already good for the creation of google_storage_notification objects and the associated permissions required on pub/sub topics. I've added warnings relating to the use of the data source when specifying Cloud KMS keys on storage buckets, which did not have any hooks on the storage_bucket resource's documentation to these subtleties. Signed-off-by: Modular Magician magic-modules@google.com"
2956,Add project overrides to gke services (#3892) (#7114),  project override header added   project override header added for project service calls   PR comments implemented   indentation corrected   Signed-off-by: Modular Magician magic-modules@google.com
2957,Add billing_project configuration to the provider (#3886) (#7113),Signed-off-by: Modular Magician magic-modules@google.com
2958,mark as GA (#3909) (#7112),Signed-off-by: Modular Magician magic-modules@google.com
2959,add IAM resources for disk & regionDisk (#3888) (#7110),Co-authored-by: Edward Sun sunedward@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Edward Sun sunedward@google.com
2960,fixed audit_config in iam_policy doc (#3901) (#7109),Co-authored-by: Edward Sun sunedward@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Edward Sun sunedward@google.com
2961,Add support for pd-balanced disk type (#3827) (#7108),  add support for pd-balanced   Update products/compute/api.yaml   Co-authored-by: Sam Levenick slevenick@google.com Co-authored-by: Sam Levenick slevenick@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Sam Levenick slevenick@google.com
2962,fix active directory domain sweeper (#3902) (#7106),Signed-off-by: Modular Magician magic-modules@google.com
2963,Add DatabaseConfig and WebServerConfig to Cloud Composer's EnvironmentConfig (#3863) (#7105),Signed-off-by: Modular Magician magic-modules@google.com
2964,update docs now that upgrade_settings is no longer beta (#3906) (#7104),Signed-off-by: Modular Magician magic-modules@google.com
2965,Drop recommendation to use -provider= on import (#3894) (#7100), Drop recommendation to use -provider= on import  This was deprecated in 0.12 and is removed in 0.13.  Cleanup remaining references  Signed-off-by: Modular Magician magic-modules@google.com
2966,Advanced logging config options in google_compute_subnetwork (#3603) (#7099),Co-authored-by: Dana Hoffman danahoffman@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Dana Hoffman danahoffman@google.com
2967,fixed data_source_secret_manager_secret_version on its id (#3904) (#7098),Co-authored-by: Edward Sun sunedward@google.com Signed-off-by: Modular Magician magic-modules@google.com Co-authored-by: Edward Sun sunedward@google.com
2968,[Provider documentation] - Fix clone path to align with other commands (#7091),
2969,Update CHANGELOG.md,
2970,Generate changelog for 3.36.0 (#7065),
2971,retrypolicy attribute added (#3843) (#7077),  retrypolicy attribute added   test case updated   Signed-off-by: Modular Magician magic-modules@google.com
2972,Add notificationPubsubTopic to BigQuery Data Transfer (#3881) (#7076),  Add notificationPubsubTopic to BigQuery Data Transfer   Fix test resource names suffix to be random   Signed-off-by: Modular Magician magic-modules@google.com
2973,add support for iam resources for google_compute_image (#3887) (#7070),Signed-off-by: Modular Magician magic-modules@google.com
2974,Fix test resource names to match example (#3889) (#7068),Signed-off-by: Modular Magician magic-modules@google.com
2975,Add support for regional NEG stripping of maxUtilization based on url (#3884) (#7066),  Add support for regional NEG stripping of maxUtilization based on url   Pr feedback   Consolidate regexes   Signed-off-by: Modular Magician magic-modules@google.com
2976,Use lineage instead of api_name for property conflicts (#3885) (#7063),Signed-off-by: Modular Magician magic-modules@google.com
2977,Add vpcAccessConnector property on google_app_engine_standard_app_version terraform resource (#3789) (#7062),  add vpc access connector property in standard app version resource   add Gemfile.lock and .ruby-version   modify .ruby-version   Update Gemfile.lock   Update Gemfile.lock   Update Gemfile.lock   add test for vpcAccessConnector field   change casing of test field   add comma   format app engine connector test   make vpc_access_connector an object   add vpc access connector resource to test   pass connector id output property to app engine resource instead of hardcoding connector id   Signed-off-by: Modular Magician magic-modules@google.com
2978,Fix grpc healthcheck behaviour. (#3883) (#7061),Signed-off-by: Modular Magician magic-modules@google.com
2979,Upstream support for Kubelet and Linux Node configurations in GKE (#3760) (#7060),Signed-off-by: Modular Magician magic-modules@google.com
2980,Shorten domain name to fit regex (#3878) (#7057),Signed-off-by: Modular Magician magic-modules@google.com
2981,Add trust to ad domain 5731 (#3798) (#7056),  AD Domain resource added   fmt issue fixed   validation regex and input flag added   Trust resouce attributes added to api.yaml   ad domain trust resource added   ad domain trust resource added   post_create attribute added   nested_query attribute added - work in progress   work in progress - peer review   encoder and decoder added - wip   custom encoders and decoders added for update and delete resource   comment removed   comment added   comment syntax corrected   comments added as PR review comments   Signed-off-by: Modular Magician magic-modules@google.com
