Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
3247,Merge pull request #2973 from stbaer/dev-es6-jshint-cleanup,0.6092342,Cleanup WebGLState #2826 ,,0
3248,Fix: VideoResource fails to load data URLs (#9389),0.7437381,Fix missing event parameter from VideoResource (#6750),,1
3249,Merge bugfix from 'dev',0.6732023,Bugfixes,,0
3250,Add unit tests for Application.ticker setter (#4730),0.9999999,Add unit tests for Application.ticker setter (#4730),,1
3251,Add backwards compat of,0.5183259,PIXI.RoundedRectangle added,typo,0
3252,Fixes resolution bug with the extract plugin (#5016),0.76176137,Fix extract plugin alpha and flipping bug (#6430),,1
3253,folder rename 2,0.5318959,Rename parameters for user-friendly (#5274),,0
3254,Merge pull request #3015 from themoonrat/clearing-text-canvas,0.59530663,Renamed Texture.removeTextureFromCache to Texture.removeFromCache #3834,,0
3255,Trim tests for Mat to review (and delete once he's happy with them).,0.48843506,Ensure that AnimatedSprite unit-tests complete (#6765),trying to fix clear(),0
3256,Support ColorSource with Graphics tint (#9180),1.0000002,Support ColorSource with Graphics tint (#9180),,1
3257,"Docs fixes, improved the consistency of the deprecation, thanks @englercj",0.69840586,- Fix up some docs to be more explanatory (#1743).,,0
3258,v5.0.0,0.7353871,https://github.com/pixijs/pixi.js/compare/v5.0.4...v5.1.0,,1
3259,Json Loader tweaked to use XDomainRequest for ie9,0.69701856,Loader now uses ie9s XDomainRequest object when loading sprite sheet data so loadin crossdomain sprite sheets in ie9 now works like a champ,tweaked reset function,0
3260,Fixed renderTexture issue,0.77991223,Fix some canvas rendering issues,,1
3261,linter and tidied code,0.6160632,Shader code cleanup,"Better, more useable deprecation warnings",0
3262,Text bug Fixes,0.7435585,TextStyle fixes #3405,,1
3263,Merge pull request #557 from alvinsight/dev,0.52354914,Fix unbind issue when using different targets (#6914),,0
3264,"Fix publishing scripts, generate types for release",0.63094616,"In 5.4.0, we have completely replaced our process for generating TypeScript typings and added typings for all packages. We wanted to make a prerelease to sort out any issues related to typings before going live. Release notes will be available once these pieces are sorted.",Add jshint to dev-dependencies,0
3265,Merge branch 'dev-skew' into dev,0.4503169,- Speed up dev builds,"BaseTexture.scaleMode default should be PIXI.SCALE_MODES.DEFAULT, not…",0
3266,Merge branch 'dev' into interaction-pointer-fixes,0.4381956,Move settings.PRECISION_FRAGMENT to Program.defaultFragmentPrecision,,0
3267,Squashed commit of the following (jshint):,0.52791536,js,,0
3268,"Only use XDomainRequest in IE, if a crossorigin request is needed",0.6551471,Add crossOrigin with credentials support for XHR requests (#7948) @sergaks ,,0
3269,Fix bug with TilingSpriteRenderer reseting default UVs (#7108),0.99999994,Fix bug with TilingSpriteRenderer reseting default UVs (#7108),,1
3270,Fixed Rounded Rectangle,0.72433776,Fix triangulation of circular shape with radius 0 (#8311) @dev7355608 ,,1
3271,Graphics does not depend on Mesh (#5206),1.0,Graphics does not depend on Mesh (#5206),,1
3272,added patches for arrays (IE9),0.6455498,- Fix a multitude of IE9 issues (thanks @alvinsight),,0
3273,Convert prepare package to TypeScript (#6481),0.74455357,Adds TypeScript typings for bundles #4760,Bugfix - Destroy VertexArrayObjects from SpriteRenderer,1
3274,Final v2 publish,0.6746201,v2 Maintenance Release,Update const.js,0
3275,improve documentation. closes #141 and #142,0.7151413,Updated documentation #3484 #3497 #3498 #3527,,1
3276,Fixes Texture destroy throws a deprecation warning (#5633),0.68018883,"Fix issues with texture destroy (#415, @mattdesl)",,0
3277,more doc tweaks,0.8096281,Doc tweaks / typo corrections.,,1
3278,v7.2.0-beta.4,0.7917751,https://github.com/pixijs/pixi.js/compare/v7.0.0-beta.2...v7.0.0-beta.3,,1
3279,Fixes Renderer's render parameter documentation (#5424),0.7682029,Update RenderTexture constructor documentation (#5729),ParticleContainer fix,1
3280,Fix overlapping types of events and interaction (#7616),0.61893,Fix interaction and events usage of MaskData (#8400) @dev7355608 ,"expose Transform and TransformStatic, REQUIRED FOR PIXI-SPINE",0
3281,Remove interaction and accessibilty namespaces follow-up (#6681),0.9561943,"Remove interaction and accessibility namespaces (#6681, #6703)",,1
3282,different settings for vertex and fragment shader (#3753),0.6687064,Fix types for Mesh to support Shader and MeshMaterial (#7240),,0
3283,Fix an error when an event occurs on deleted obj,0.6438771,Add destroyed event to DisplayObject (#7322) @ayamada ,,0
3284,Chore: Automatically upload assets to release (#8782),0.86906433,Chore: Automatically upload assets to release (#8782) @bigtimebuddy ,,1
3285,Fix uniforms sync generation of inactive null uniform (#7824),0.9727471,Fix uniforms sync generation of inactive null uniform (#7824) @dev7355608 ,,1
3286,Use startsWith and includes methods (#8418),0.78498083,"Use startsWith and includes methods (#8418, #8730) @bigtimebuddy ",optional gl context for if statement checker (this way does not block the gl inspector) added Filter deprication,1
3287,Added clear function to renderer.,0.7041799,Adds clear method to CanvasRenderer #3423,,1
3288,Merge pull request #1868 from stbaer/dev,0.5107004,Removes accessibility manager hook div from DOM on destruction (#5348),,0
3289,Merge pull request #463 from anvaka/removeUnused,0.55092144,Remove unused extractUniformsFromSrc (#7223),,0
3290,merge #1028,0.60295606,Revert #6869 (#7078),also added some docs to gc,0
3291,Manually merge #522 from @qzix13,0.5769679,Add mixins to @pixi/math (#7548) @miltoncandelero ,,0
3292,Merge remote-tracking branch 'origin/master',0.49760193,"Updates resource-loader to support cross-origin via iframe (#5268, #5288)",,0
3293,remove needless export,0.6572572,Converts default exports to named exports (#6051),,0
3294,set default padding to 0 for graphics objects,1.0,set default padding to 0 for graphics objects,,1
3295,Fix grammar on InteractionManager documentation (#8609),0.9269255,Fix grammar on InteractionManager documentation (#8609) @staff0rd ,,1
3296,Update clear for a more thorough cleaning (#3445),0.6708623,Cleanup BatchRenderer internal names and documentation (#5852),,0
3297,remove dist folder,0.60083455,Removed,,0
3298,fixed cacheAsBitmap rendering,0.882782,Changed Default cacheAsBitmap Resolution Behavior,"  Handling data url's in Spritsheets   Fixing dataurl truthy check, removing unnecessary route variable, and fixing brace styles ",1
3299,"Fix CanvasRenderer ""translate"" parameter behavior (#6133)",1.0000002,"Fix CanvasRenderer ""translate"" parameter behavior (#6133)",Adding aria-label to accessiblility,1
3300,Adds resolution property in BitmapText (#8357),0.9562083,Adds resolution property in BitmapText (#8357) @Aysen69 ,,1
3301,"Fix contributing guide, renames master to main (#7149)",0.58632827,Update Contributing Guide with new branch flow. #2983,,0
3302,Converted static method/prop in FilterManager,0.66467214,Pass currentState to filter.apply() #3421 #3766,,0
3303,read me examples added,0.5699183,Examples have received a bit of a tidy,,0
3304,Merge pull request #3214 from markknol/patch-2,0.5288675,Fix SpritesheetLoader to pass metadata to all multipacks (#7745) @Gawlas ,,0
3305,Updated the style.fill documentation to reflect gradient options,0.6624708,Add ColorSource support for Graphics line and fill style,,0
3306,fixes #1617 Use bitmap font texture from spritesheet,0.8009963,BitmapFont textures now work embedded with another spritesheet at multiple resolutions #4362,,1
3307,Merge branch 'master' of https://github.com/ivanpopelyshev/pixi.js into v2.x,0.58442724,https://github.com/pixijs/pixi.js/compare/v5.2.0...v5.2.1,,0
3308,Introduces unsafe-eval and runner packages (#5463),0.6646619,Adds @pixi/runner package (#5463),Conflicts: src/core/sprites/webgl/SpriteRenderer.js,0
3309,Adds premultiplyAlpha option to ImageResource (#4729),0.71572506,Adds new ImageBitmapResource (#5858),,1
3310,Add drawRoundedPolygon to graphics-extras (#7392),0.8763568,Add drawRoundedPolygon to graphics-extras (#7392) @bigtimebuddy Demo,,1
3311,Exports AbstractBatchRenderer (#5919),0.6901827,Exports missing TextureTransform class #3989 ,Dev v4 pre1,0
3312,fix some stuff I missed,0.6494777,Many bug fixes,crop -> orig rename,0
3313,fix eslint max-len (#3544),0.81015354,SpriteRenderer - Fix eslint max-len usage #3544,,1
3314,fixed some filter issues with textures not clearing correctly (#3525),0.88554347,Fix: Clear full texture in filter system (#7074),,1
3315,Workaround webdoc issue with overloading and inheritance (#7634),0.5998329,"Chore: Bump workflow dependencies, remove Codecov (#8796) @bigtimebuddy ",,0
3316,remove some lingering .bind()s that are no longer needed,0.6029998,Removes remove-array-items dependency (#5501),,0
3317,Fix LoaderResource tests (#8518),0.9252435,Fix LoaderResource tests (#8518) @Julien-Marcou ,,1
3318,Say webGL 1,0.79435617,New webGL renderer,,1
3319,Removed Some debbuging code for masks,0.6647685,Fix an issue with empty masks (#313),,0
3320,v5.0.0-rc,0.7511369,https://github.com/pixijs/pixi.js/compare/v5.0.0-rc.2...v5.0.0-rc.3,,1
3321,Add Ellipse method unit tests,0.8065472,Adds additional unit-tests for arc and Ellipse #3400 #3402,,1
3322,Fixes video not working in v5.0.1 (#5660),0.94588417,🔥 Fixes video not working in v5.0.1 (#5660),Dev v4 pre1,1
3323,Change frame to be optional,0.61256063,Add docs table describing frames used by RenderTextureSystem (#6874),,0
3324,Reformat documentation for Spritesheet (#7906),0.69932264,"Reformat documentation (#8161, #8162, #8165, #8166, #8168, #8169, #8171, #8163, #8164, #8170, #8167) @ShukantPal ",,0
3325,Added public hit test method. (#3878),0.7087248,Adds hitTest method to InteractionManager #3878 ,,1
3326,"Docs, mostly the display and graphics folders and some filetype update",0.61973274,Add docs table describing frames used by RenderTextureSystem (#6874),,0
3327,Converts settings to TypeScript (#6315),0.7505652,Adds TypeScript typings for bundles #4760,,1
3328,removed childIndex,0.7047372,Made RemoveChild no longer returns error,,1
3329,merge #737,0.55366176,Revert #6869 (#7078),,0
3330,DisplayObject.setParent: Return the Container instead of the DisplayObject,0.68857956,- Added setStageRefferance function added to DisplayObject,,0
3331,Fixes wrong information on the compressed-loader docs (#7592),0.6680671,Fix docs for DecomposedDataUri (#6312),Conflicts: bin/pixi.js bin/pixi.js.map bin/pixi.min.js bin/pixi.min.js.map,0
3332,Merge pull request #1404 from mickez/dev,0.49722996,Removes accessibility manager hook div from DOM on destruction (#5348),,0
3333,Some display object properties weren't showing up in jsdoc (#2655),0.596889,Bump jsdoc-template (#4929),Conflicts: bin/pixi.js bin/pixi.js.map bin/pixi.min.js bin/pixi.min.js.map,0
3334,"Add missing optional params, options (#7151)",0.62317216,Adds missing Sprite constructor param (#5688),,0
3335,Require jshint in dev-dependencies,0.5829699,```js,Using resolution in TilingSprite canvas renderer,0
3336,Removes URL_FILE_EXTENSION and getUrlFileExtension (#4397),0.72214484,Removes PIXI.utils.URL_FILE_EXTENSION and PIXI.utils.getUrlFileExtension #4397 ,Updated WebGL blend modes to v3.0.10 versions,1
3337,export a premade loader,0.6714467,Externalizes the construction/parser code in the loader middleware to be use-able without the Loader or for use with another loader system. #3676 #3702,,0
3338,Alpha implemented in graphics Object,0.76165974,- Fix alpha for complex graphics (#1800),"It was possible for a group of sprites to all have a blend mode != 0, never reaching currentGroup.blend = blendMode, resulting in the group rendering with the default blend = 0;",1
3339,fix #1435; set batch context on change,0.6455891,- Fix an issue with context restore (#1788).,Dev v4.0.0,0
3340,"CanvasTinter is a plain object, not a class.",0.5690105,"Declare _renderCanvas, _generateCanvasTexture as a methods not function properties (#7378) @SukantPal ","Updated WebGL blend modes to their v3.0.10 versions, as they seem to be the proper implementations",0
3341,Standardize the use of setter types (#6708),0.6395756,- #2162: Add setTransform convenience method,,0
3342,Merge pull request #964 from krzysztof-o/dev,0.49786574,Fix loading assets that need the resolver (#9119) @Zyie ,,0
3343,Fixes for TextMetrics word-wrap newline issues & adds whiteSpace option (#4794),0.7919315,Adds whiteSpace option to TextStyle (#4794),,1
3344,v6.2.2,0.755999,https://github.com/pixijs/pixi.js/compare/v6.2.0...v6.2.1,,1
3345,Add Browser Module Bundles (#6832),0.9999999,Add Browser Module Bundles (#6832),,1
3346,render methods are private,0.5090525,    renderer.render(stage);,,0
3347,Remove System inheritance (#7269),0.83710456,"Remove System inheritance (#7269, #7291, #7353) @bigtimebuddy",Dev v4 pre1,1
3348,massive jsdoc fixes,0.6910621,Update jsdoc generation,,0
3349,Add basis and compressed-textures packages (#6796),0.72897744,"Add @pixi/basis and @pixi/compressed-textures packages (#6796, #6911, #6945, #7020)",,1
3350,Minor Bug fixes and Added DropShadow to text,0.73617804,dropShadow properties added to Text.,,1
3351,Merge branch 'pr/846' into dev,0.4712608,"Merge PRs: #1592, #1601, #1607, #1609, #1627, #1640",particleContainer deprecation,0
3352,"Revert ""Fix export namespace to the declaration files (#7413)"" (#7484)",0.8535006,Fix export namespace to the declaration files (#7413) @JetLua ,,1
3353,v7.0.3,0.7214855,https://github.com/pixijs/pixi.js/compare/v7.0.3...v7.0.4,fixes Rope,1
3354,Merge pull request #7094 from pixijs/fix-merge-main,0.60364366,Removes PIXI.utils.URL_FILE_EXTENSION and PIXI.utils.getUrlFileExtension #4397 ,,0
3355,new emboss filter.. cos why not!,0.6062496,Add option for custom sprite mask filters (#7648) @dev7355608 ,,0
3356,text update,0.7602412,update();,pair of jshint,1
3357,expose ticker.elapsedMS,0.62219656,Ticker enhancements deltaMS and maxFPS (#5357),CanvasTinter problem,0
3358,render texture deprecation check,0.70201504,Multi texture renderering,Renamed Const to const,1
3359,reverted texture changes,0.72006816,Reset textures on Renderer's reset operation (#5430),require was failing on unix based systems,1
3360,v6.5.0-rc,0.7528796,https://github.com/pixijs/pixi.js/compare/v6.4.2...v6.5.0-rc,hitArea now is a thing!,1
