Index,Message,Description
6325,chore: github => octokit in release notes (#16332),
6326,feat: add additional remote APIs filtering (#16293),
6327,docs: fix app.setAppUserModelId link (#16322),
6328,chore: refactor scripts for octokit update  (#16284),  chore: refactor scripts for octokit   update release script   update more octokit scripts   cleanup   remove unecessary refactor   fixup package lock 
6329,test: add specs to version bump utils (#16315),
6330,Add instructions to get Notifications working on Win 10 Update (#16320),Fails silently and was frustratingly hard to know why. Hope this save a lot of people some time.
6331,refactor: pass isWebViewTagEnabled via ELECTRON_BROWSER_SANDBOX_LOAD (#16238),
6332,chore: fix json parsing for npm publish (#16318),
6333,Merge pull request #16203 from electron/alkuzmin/add-external-binaries-config,build: extract external binaries config
6334,fix: register accelerator if role has no registerAccelerator (#16309),  fix: register accelerator if role has no registerAccelerator   ensure roles[role].registerAccelerator  is defined 
6335,chore: release notes should be an object (#16313),
6336,Bump v5.0.0-nightly.20190107,
6337,chore: fix pre passing to atom.rc (#16311),  chore: fix pre passing to versionH   preTypes => preType 
6338,"Revert ""Bump v5.0.0-nightly.20190107""",This reverts commit 90f23c187f5dfb660ad532e9c0ef72d542d28fd8.
6339,Bump v5.0.0-nightly.20190107,
6340,chore: trim output of branch correctly (#16307),
6341,"Revert ""ci: use config version 2.1 on CircleCI (#15665)"" (#16304)",This reverts commit 0c46a7a4d93408831baabab5e7e05589ad0604b7.
6342,"chore: make ""nodeIntegration"" and ""webviewTag"" default to false (#16235)",
6343,"Revert ""Bump v4.0.0-nightly.20190107""",This reverts commit f8614ab01961922710ecd23b885c062d8a52af25.
6344,Bump v4.0.0-nightly.20190107,
6345,feat: add app.commandLine.hasSwitch() / app.commandLine.getSwitchValue() (#16282),  feat: add app.commandLine.hasSwitch() / app.commandLine.getSwitchValue()   add more tests   refactor: move appendSwitch / appendArgument to command_line module   replace AppendSwitchASCII with AppendSwitchNative   remove castArgs 
6346,build: extract external binaries config,
6347,fix: update license year (#16287),
6348,Merge pull request #16252 from electron/miniak/guest-view-manager,fix: security: improve IPC validation in guest-view-manager
6349,security: improve IPC validation in guest-view-manager,
6350,chore: @electron/nightly => electron-nightly (#16273),
6351,chore: add additional logging during asset upload (#16279),
6352,chore: result => result.data (#16274),  chore: result.draft => result.data.draft   also result.id 
6353,Update browser-window.md with alpha hex formatting (#16269),"HEX with alpha can be #RRGGBBAA or #AARRGGBB. In Electron it's the latter. It's nice to explicitly state that, so others wont have to try twice like me :)."
6354,docs: Update reference to xcode 8.3.3 (#16267),  Update reference to xcode   Update to reflect use of 10.12 SDK 
6355,fix: correctly pass hidden-page argument to isolated renderers (#16258),
6356,fix: error if a11y support changed before ready (#16261),
6357,Fix typos in app.md (#16260),Mostly added commas to prepositions that occur in the predicate. There was a misspelling and a few run-on sentences as well though.
6358,fix: don't register some shortcuts without accessibility  (#16125),Fixed crash on macOS when using globalShortcut for media keys when accessibility access is not granted.
6359,feat: add mac support to systemPrefs.getColor() (#16249),
6360,feat: expose systemPreferences.getSystemColor() (#16248),
6361,feat: add mac support to systemPrefs.getAccentColor() (#16251),  feat: add mac support to systemPrefs.getAccentColor()   note 10.14 retriction 
6362,chore: add link to clerk readme to PR checklist (#16253),
6363,refactor: use helpers for command-line parsing in renderer/init.js (#16239),
6364,chore: update deprecated LSGetApplicationForURL (#16180),  chore: update deprecated LSGetApplicationForURL   wrap with @available 
6365,chore: publish nightlies to electron-nightly (#15938),  chore: publish nightlies to electron-nightly   electron-nightly => @electron/nightly 
6366,fix: don't expose isolatedWorld to global (#16208),
6367,feat: add multi BrowserView support to BrowserWindow (#16148)," feat: add multi BrowserView support to BrowserWindow  Add functions addBrowserView, removeBroserView, getBrowserViews to BrowserWindow class. Existing API as setBrowserView and getBrowserView code replaced to use new api inside.   fix: for lint and osx compile errors   fix: lint error in test code   feat: add multi BrowserView support to BrowserWindow   Add functions addBrowserView, removeBroserView, getBrowserViews to BrowserWindow class. Existing API as setBrowserView and getBrowserView code replaced to use new api inside.   fix: for lint and osx compile errors   fix: lint error in test code   fix: method to be accessible on mac api impl   fix: missed function declarations for mac impl   fix: use base class reset function "
6368,chore: update @types/node dep (#16174),
6369,fix: extend tracing startRecording API to take a full tracing config (#13914),This allows memory-infra to be traced correctly. Fixes #12506.
6370,fix: add missing require in chromium-spec (#16153),
6371,chore: make nugget quiet by default (#16147),  chore: make nugget quiet by default   chore: allow nugget quiet to be passed via cli 
6372,security: allow to block desktopCapturer.getSources() calls (#15964),  security: allow to block desktopCapturer.getSources() calls   return empty instead of error   fix: release resources of DesktopCapturer on exit 
6373,feat: add option to generate explicit URLs in the release notes (#16126),
6374,"docs: specify ""role"" types for ""menu-item"" (#16129)",
6375,fix: do not allow the window to grab focus when tabbing / shift+tabbing (#16042),  fix: do not allow the window to grab focus when tabbing / shift+tabbing   test: add tests. 
6376,test: promisify a bunch of tests (#16051),  test: promisify a bunch of tests   fix lint   fix affinity tests   more cowbell^Wawait   less done 
6377,feat: Support response headers in File protocol handler (#16098),  feat: Support response headers in File protocol handler   bugfix: Null check headers value & fix tests   refactor: Use non-deprecated FindKeyOfType 
6378,docs: note that visual zoom is disabled by default (#16130),
6379,chore: release.id => release.data.id (#16132),
6380,feat: expose app accessibility status api (#16119),  feat: expose app accessibility status api   fix prompt 
6381,fix: support async child process methods without callback in asar (#15927),  fix: support async child process methods without callback in asar   fix: support async child process methods without callback in asar (improved) 
6382,fix: fix Electron not starting in development from the CLI (#16116),
6383,chore: remove chrome_process_finder.patch (#16113),
6384,chore: update PR template to request better release notes (#16080),
6385,chore: fix chrome_process_finder.patch description (#15577),
6386,docs: move require related breaking changes to Electron 6.0 (#16109),
6387,docs: Improve the doc about BrowserWindow title property (#16086),  Improve the doc about BrowserWindow title property   Update docs/api/browser-window.md   Co-Authored-By: popod popod@me.com
6388,chore: simplify code for modules internally using remote.require in sandbox (#16104),
6389,docs: more natural language in Mac app store guide (#16095),
6390,chore: correctly capitalize releaseID (#16079),
6391,feat: allow immediate MacOS notifications (#16060),  feat: allow immediate MacOS notifications   fix args->GetNext   update docs/api/system-preferences.md   Co-Authored-By: codebytere codebytere@github.com  address feedback from @ckerr's review
6392,chore: no need to expose Initialize of ipc module (#16066),
6393,fix: register webview in main world when using contextIsolation (#16067),
6394,chore: add BinaryMuse to troppers (#16062),
6395,chore: simplify main world setup of contextIsolation (#16046),
6396,docs: contextIsolation is no longer experimental (#16043),
6397,ci: Cleanup build dirs on Azure Devops  (#16047),  ci: Cleanup directories after build   Use rm to cleanup source directory   Update vsts.yml   Check if files actually deleted   Get rid of hidden files too 
6398,fix: make 'setParentWindow' compatible under Windows (#15775),
6399,chore: enable v2 sandbox on mac (#15647),
6400,fix: fix an original-fs regression introduced in 4.0 betas (#16028),  fix: fix an original-fs regression introduced in 4.0 betas   chore: remove cruft from earlier draft 
6401,chore: misc cleanup (#16037),
6402,test: fix flaky before-input-event test (#16027),
6403,"build: make it possible to pass a ""--directory"" arg to ""git am"" (#16024)",
6404,fix: return pointer instead of pointer's content (#16014),
6405,chore: add webui_resources to pak (#16009),fixes #16006
6406,fix: restore ability to disable color correct rendering (#15898),"In Electron 2.0, --disable-features=ColorCorrectRendering could be used to make the app use the display color space (e.g. P3 on Macs) instead of color correcting to sRGB. Because color correct rendering is always enabled on Chromium 62 and later and because --force-color-profile has no effect on macOS, apps that need e.g. P3 colors are currently stuck on Electron 2.0. This restores the functionality removed in https://chromium-review.googlesource.com/698347 in the form of the --disable-color-correct-rendering switch. This can be removed once web content (including WebGL) learn how to deal with color spaces. That is being tracked at https://crbug.com/634542 and https://crbug.com/711107. As an example of a widely used app using --disable-features=ColorCorrectRendering, see VSCode: https://github.com/Microsoft/vscode/blob/3f33ef2593d3efe6eca5230f3d34d3406fb73498/src/main.js#L138-L139 Notes: Add --disable-color-correct-rendering switch"
6407,security: block chrome.tabs.executeScript() for non chrome-extension: URLs (#15929),
6408,fix: allow 2 threads for CreateIoCompletionPort on single-core to prevent busy looping (#15975),  allow 2 threads for CreateIoCompletionPort on single-core   use base::SysInfo::NumberOfProcessors instead of env var   CHECK that uv_loop_ has not been used before replacing its iocp 
6409,fix: do not print an error for an expected condition (#15991) (#15992),
6410,fix: incorrect view ordering for customButtonsOnHover (#15564),
6411,chore: disable bump-version on arm32 (#15994),
6412,chore: simplify promisify helper  (#15952),chore: simplify promisify helper
6413,chore: make rpc-server reply to sender frame instead of the main frame (#15973),  chore: make rpc-server reply to frame   fix: check IsRenderFrameLive 
6414,chore: warn when people attempt to use the Electron module to do Electron things but from node (#15916),  chore: warn when people attempt to use the Electron module to do Electron things but from node   update node env console warning 
6415,chore: rename nativeRequire to potentiallyRemoteRequire (#15971),
6416,feat: webContents.loadURL returns a promise (#15855),
6417,chore: convert bump script to js (#15820),
6418,feat: support mixed-sandbox mode on linux (#15870),
6419,refactor: simplify isRemoteModuleEnabled handling in sandboxed renderers (#15961),
6420,refactor: use helpers when using the remote module in sandboxed renderers (#15960),
