Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
chore(deps): update dependency ts-jest to v26.1.1,0.99184936,chore(deps): update dependency ts-jest to v26.1.0 (b02b949),,1
chore(deps): update commitlint monorepo to v9,0.9822409,chore(deps): update commitlint monorepo to v9 (76c903d),,1
chore(deps): update dependency eslint to v7.3.0,0.98863566,chore(deps): update dependency eslint to v7.3.0 (8cb5587),,1
chore(deps): update nest monorepo to v7.2.0,0.9916189,chore(deps): update nest monorepo to v7.2.0 (324b01d),,1
chore(deps): update dependency lint-staged to v10.2.11,0.99351996,chore(deps): update dependency lint-staged to v10.2.11 (10af7fb),,1
chore(deps): update typescript-eslint monorepo to v3.3.0,0.9936012,chore(deps): update typescript-eslint monorepo to v3.3.0 (93ab568),,1
chore(deps): update dependency release-it to v13.6.3,0.9867661,chore(deps): update dependency release-it to v13.6.0 (71a75e6),,1
chore(deps): update dependency lint-staged to v10.2.10,0.99277806,chore(deps): update dependency lint-staged to v10.2.11 (10af7fb),,1
chore(deps): update dependency eslint-plugin-import to v2.21.2,0.99698365,chore(deps): update dependency eslint-plugin-import to v2.21.0 (21d19d8),,1
chore(deps): update dependency @types/jest to v26,0.98604774,chore(deps): update dependency @types/jest to v26 (e384610),,1
chore(deps): update typescript-eslint monorepo to v3.2.0,0.99334955,chore(deps): update typescript-eslint monorepo to v3.1.0 (2e881f9),,1
chore(deps): update dependency eslint-plugin-import to v2.21.1,0.9971315,chore(deps): update dependency eslint-plugin-import to v2.21.0 (21d19d8),,1
chore(deps): update dependency eslint-plugin-import to v2.21.0,0.9974998,chore(deps): update dependency eslint-plugin-import to v2.21.0 (21d19d8),,1
chore(deps): update dependency eslint to v7.2.0,0.9881815,chore(deps): update dependency eslint to v7.1.0 (8814172),,1
chore(deps): update dependency typescript to v3.9.5,0.98820543,chore(deps): update dependency typescript to v3.9.7 (71b41af),,1
chore(deps): update dependency lint-staged to v10.2.9,0.9911335,chore(deps): update dependency lint-staged to v10.2.9 (521b432),,1
chore(deps): update dependency lint-staged to v10.2.8,0.989138,chore(deps): update dependency lint-staged to v10.2.0 (09b1e9c),,1
chore(deps): update nest monorepo to v7.1.3,0.9919973,chore(deps): update nest monorepo to v7.1.3 (7a98209),,1
chore(deps): update typescript-eslint monorepo to v3.1.0,0.9942228,chore(deps): update typescript-eslint monorepo to v3.1.0 (2e881f9),,1
chore(deps): update dependency release-it to v13.6.2,0.98786664,chore(deps): update dependency release-it to v13.6.0 (71a75e6),,1
chore(deps): update nest monorepo to v7.1.2,0.9908637,chore(deps): update nest monorepo to v7.1.2 (48d13db),,1
chore(deps): update dependency ts-jest to v26.1.0,0.9923249,chore(deps): update dependency ts-jest to v26.1.0 (b02b949),,1
chore(deps): update dependency lint-staged to v10.2.7,0.9904211,chore(deps): update dependency lint-staged to v10.2.11 (10af7fb),,1
chore(deps): update nest monorepo to v7.1.1,0.9916746,chore(deps): update nest monorepo to v7.1.2 (48d13db),,1
chore(deps): update typescript-eslint monorepo to v3.0.2,0.99439764,chore(deps): update typescript-eslint monorepo to v3.1.0 (2e881f9),,1
chore(): release v7.1.0,0.81231964,chore(): resolved conflits (9380942),,1
fix(): resolve merge conflicts,0.90773064,fix(): resolve merge conflicts (4deffc2),,1
style(): add missing white line,0.9520097,style(): add missing white line (3b73e78),,1
Merge pull request #469 from ISlavinskyi/fix-connection-error-output,0.9707899,Merge pull request #469 from ISlavinskyi/fix-connection-error-output (6acde56),Added more informative output when unable to connect.,1
Merge https://github.com/nestjs/typeorm into fix-connection-error-output,0.9788054,Merge https://github.com/nestjs/typeorm into fix-connection-error-output (3082e30),,1
feat(): added verbose retry log option,0.9682958,feat(): added verbose retry log option (b02e7f9),,1
chore(deps): update typescript-eslint monorepo to v3.0.1,0.99438524,chore(deps): update typescript-eslint monorepo to v3.1.0 (2e881f9),,1
feat(): add support for entity schema,0.9621184,feat(): add support for entity schema (073977b),closes nestjs/typeorm#151,1
chore(): release v7.0.1,0.8238378,chore(): resolved conflits (9380942),,1
Merge branch 'dsbert-log-conn-name',0.97974735,Merge branch 'dsbert-log-conn-name' (bf3580d),,1
style(): minor improvements,0.90139806,style(): minor improvements (3c11893),,1
feat(@nestjs/typeorm): add connection name to retry message,0.9667591,feat(@nestjs/typeorm): add connection name to retry message (db0065f),Enable easier debugging when using multiple named connections. Resolves #484,1
chore(deps): update nest monorepo to v7.1.0,0.9915962,chore(deps): update nest monorepo to v7.1.2 (48d13db),,1
Merge pull request #447 from nestjs/renovate/uuid-8.x,0.9964738,Merge pull request #447 from nestjs/renovate/uuid-8.x (f38c8e8),fix(deps): update dependency uuid to v8,1
Merge pull request #486 from dsbert/patch-1,0.9864381,Merge pull request #486 from dsbert/patch-1 (8cd7aa4),docs(contributing): fix commit message examples,1
chore(deps): update dependency eslint to v7.1.0,0.99280787,chore(deps): update dependency eslint to v7.1.0 (8814172),,1
chore(deps): update dependency lint-staged to v10.2.6,0.9889313,chore(deps): update dependency lint-staged to v10.2.0 (09b1e9c),,1
chore(deps): update dependency lint-staged to v10.2.5,0.98934287,chore(deps): update dependency lint-staged to v10.5.4 (3946bfe),,1
fix(deps): update dependency uuid to v8,0.9507645,fix(deps): update dependency uuid to v8.2.0 (74a9841),,1
chore(deps): update typescript-eslint monorepo to v3,0.98871505,chore(deps): update typescript-eslint monorepo to v3 (952e6db),,1
docs(contributing): fix commit message examples,0.93757105,docs(contributing): fix commit message examples (d7c295f),Message format requires colon between type and subject.,1
chore(deps): update dependency typescript to v3.9.3,0.9890858,chore(deps): update dependency typescript to v3.9.7 (71b41af),,1
chore(deps): update dependency typeorm to v0.2.25,0.98803467,chore(deps): update dependency typeorm to v0.2.25 (6003750),,1
chore(deps): update dependency @types/jest to v25.2.3,0.9941591,chore(deps): update dependency @types/jest to v25.2.3 (35f9fe8),,1
chore(deps): update typescript-eslint monorepo to v2.34.0,0.9963645,chore(deps): update typescript-eslint monorepo to v2.34.0 (4d9aebe),,1
chore(deps): update dependency lint-staged to v10.2.4,0.98993784,chore(deps): update dependency lint-staged to v10.2.0 (09b1e9c),,1
chore(deps): update dependency lint-staged to v10.2.3,0.9901658,chore(deps): update dependency lint-staged to v10.2.0 (09b1e9c),,1
chore(deps): update dependency release-it to v13.6.1,0.9882008,chore(deps): update dependency release-it to v13.6.0 (71a75e6),,1
chore(deps): update dependency pg to v8.2.1,0.98741835,chore(deps): update dependency pg to v8.2.2 (0ba8c9a),,1
chore(deps): update dependency ts-jest to v26,0.9833822,chore(deps): update dependency ts-jest to v26 (58642d4),,1
chore(deps): update nest monorepo to v7.0.13,0.99399394,chore(deps): update nest monorepo to v7.0.13 (0653eff),,1
chore(deps): update dependency release-it to v13.6.0,0.98953855,chore(deps): update dependency release-it to v13.6.0 (71a75e6),,1
chore(deps): update dependency @types/jest to v25.2.2,0.99418247,chore(deps): update dependency @types/jest to v25.2.2 (1f5dc1a),,1
chore(deps): update dependency pg to v8.2.0,0.988462,chore(deps): update dependency pg to v8.2.2 (0ba8c9a),,1
Added more informative output when unable to connect.,0.4256944,fix(): stop app with unexpected error when the connection is not ready (7f0403d),,0
chore(deps): update typescript-eslint monorepo to v2.33.0,0.99541545,chore(deps): update typescript-eslint monorepo to v2.33.0 (25d1f11),,1
chore(deps): update dependency typescript to v3.9.2,0.9890737,chore(deps): update dependency typescript to v3.9.7 (71b41af),,1
chore(deps): update nest monorepo to v7.0.11,0.9926369,chore(deps): update nest monorepo to v7.0.11 (5dfe0ba),,1
chore(deps): update typescript-eslint monorepo to v2.32.0,0.9951676,chore(deps): update typescript-eslint monorepo to v2.32.0 (8681929),,1
chore(deps): update dependency ts-jest to v25.5.1,0.9942414,chore(deps): update dependency ts-jest to v25.5.1 (3ba3f8a),,1
chore(deps): update dependency eslint to v7,0.97725296,chore(deps): update dependency eslint to v7.4.0 (7d0280f),,1
chore(deps): update dependency pg to v8.1.0,0.98186076,chore(deps): update dependency pg to v8.0.2 (00e9cb6),,1
chore(deps): update dependency ts-jest to v25.5.0,0.9940821,chore(deps): update dependency ts-jest to v25.5.1 (3ba3f8a),,1
chore(deps): update dependency jest to v26.0.1,0.9899126,chore(deps): update dependency jest to v26.0.1 (06339f2),,1
chore(deps): update dependency jest to v26,0.9810554,chore(deps): update dependency jest to v26 (850b6d5),,1
chore(deps): update typescript-eslint monorepo to v2.31.0,0.994605,chore(deps): update typescript-eslint monorepo to v2.31.0 (9817877),,1
chore(deps): update dependency release-it to v13.5.8,0.9831312,chore(deps): update dependency release-it to v13.5.4 (14e2e03),,1
chore(deps): update dependency jest to v25.5.4,0.99353635,chore(deps): update dependency jest to v25.5.1 (4ddfd59),,1
chore(deps): update dependency @types/supertest to v2.0.9,0.993674,chore(deps): update dependency @types/supertest to v2.0.9 (8443e4b),,1
chore(deps): update dependency lint-staged to v10.2.2,0.99277234,chore(deps): update dependency lint-staged to v10.2.0 (09b1e9c),,1
chore(deps): update dependency jest to v25.5.3,0.9906962,chore(deps): update dependency jest to v25.5.3 (4cb1525),,1
chore(deps): update dependency lint-staged to v10.2.1,0.9926175,chore(deps): update dependency lint-staged to v10.2.0 (09b1e9c),,1
chore(deps): update dependency jest to v25.5.2,0.9920383,chore(deps): update dependency jest to v25.5.1 (4ddfd59),,1
chore(deps): update dependency jest to v25.5.1,0.9922521,chore(deps): update dependency jest to v25.5.1 (4ddfd59),,1
chore(deps): update dependency jest to v25.5.0,0.99216264,chore(deps): update dependency jest to v25.5.1 (4ddfd59),,1
chore(deps): update dependency lint-staged to v10.2.0,0.9935259,chore(deps): update dependency lint-staged to v10.2.0 (09b1e9c),,1
chore(deps): update dependency release-it to v13.5.7,0.9853344,chore(deps): update dependency release-it to v13.5.5 (076dc5e),,1
chore(deps): update dependency @typescript-eslint/parser to v2.30.0,0.99395454,chore(deps): update dependency @typescript-eslint/parser to v2.30.0 (635e5f1),,1
chore(deps): update dependency @typescript-eslint/eslint-plugin to v2.30.0,0.99591494,chore(deps): update dependency @typescript-eslint/eslint-plugin to v2.30.0 (8b6cf32),,1
chore(deps): update dependency release-it to v13.5.6,0.9814272,chore(deps): update dependency release-it to v13.5.5 (076dc5e),,1
chore(deps): update nest monorepo to v7.0.9,0.9944173,chore(deps): update nest monorepo to v7.0.9 (4da1e31),,1
chore(deps): update dependency @types/uuid to v7.0.3,0.99362576,chore(deps): update dependency @types/uuid to v7.0.3 (03715d6),,1
chore(deps): update dependency pg to v8.0.3,0.9830444,chore(deps): update dependency pg to v8.3.0 (4ed4a53),,1
chore(deps): update dependency eslint-config-prettier to v6.11.0,0.994061,chore(deps): update dependency eslint-config-prettier to v6.11.0 (3a298a1),,1
chore(deps): update dependency prettier to v2.0.5,0.98855895,chore(deps): update dependency prettier to v2.2.1 (5d01395),,1
chore(deps): update dependency release-it to v13.5.5,0.9847644,chore(deps): update dependency release-it to v13.5.4 (14e2e03),,1
chore(deps): update dependency lint-staged to v10.1.7,0.99156547,chore(deps): update dependency lint-staged to v10.1.7 (f1ff31f),,1
chore(deps): update typescript-eslint monorepo to v2.29.0,0.9912931,chore(deps): update typescript-eslint monorepo to v4.29.1 (b450432),,1
chore(deps): update dependency jest to v25.4.0,0.992331,chore(deps): update dependency jest to v25.4.0 (38b88b4),,1
chore(deps): update dependency lint-staged to v10.1.6,0.9899365,chore(deps): update dependency lint-staged to v10.1.6 (d2c8b8b),,1
chore(deps): update dependency lint-staged to v10.1.5,0.99094796,chore(deps): update dependency lint-staged to v10.1.5 (7785fac),,1
chore(deps): update dependency release-it to v13.5.4,0.9891033,chore(deps): update dependency release-it to v13.5.4 (14e2e03),,1
chore(deps): update dependency lint-staged to v10.1.4,0.99153143,chore(deps): update dependency lint-staged to v10.1.4 (0e9b2e8),,1
chore(deps): update dependency release-it to v13.5.3,0.9836809,chore(deps): update dependency release-it to v13.5.0 (00920ba),,1
chore(deps): update dependency ts-jest to v25.4.0,0.9940851,chore(deps): update dependency ts-jest to v25.4.0 (2f4e29d),,1
chore(deps): update nest monorepo to v7.0.8,0.99066865,chore(deps): update nest monorepo to v7.0.8 (334e45a),,1
chore(deps): update typescript-eslint monorepo to v2.28.0,0.9942119,chore(deps): update typescript-eslint monorepo to v2.28.0 (d98069f),,1
chore(deps): update dependency husky to v4.2.5,0.99156976,chore(deps): update dependency husky to v4.2.5 (60557e4),,1
chore(deps): update dependency pg to v8.0.2,0.98905885,chore(deps): update dependency pg to v8.0.2 (00e9cb6),,1
chore(deps): update dependency pg to v8.0.1,0.9869109,chore(deps): update dependency pg to v8.0.2 (00e9cb6),,1
chore(deps): update dependency husky to v4.2.4,0.99209815,chore(deps): update dependency husky to v4.2.4 (38ad28b),,1
chore(deps): update dependency lint-staged to v10.1.3,0.98914623,chore(deps): update dependency lint-staged to v10.1.1 (7934c2a),,1
chore(deps): update dependency jest to v25.3.0,0.99078274,chore(deps): update dependency jest to v25.3.0 (285b234),,1
chore(deps): update dependency release-it to v13.5.2,0.98594517,chore(deps): update dependency release-it to v13.5.4 (14e2e03),,1
chore(deps): update typescript-eslint monorepo to v2.27.0,0.9941889,chore(deps): update typescript-eslint monorepo to v2.27.0 (9e526ea),,1
chore(deps): update dependency prettier to v2.0.4,0.98491406,chore(deps): update dependency prettier to v2.0.4 (506c123),,1
Merge pull request #395 from nestjs/renovate/uuid-7.x,0.9966717,Merge pull request #395 from nestjs/renovate/uuid-7.x (9ff1f22),fix(deps): update dependency uuid to v7.0.3,1
chore(deps): update dependency prettier to v2.0.3,0.98949885,chore(deps): update dependency prettier to v2.3.0 (4f8c8da),,1
chore(deps): update dependency lint-staged to v10.1.2,0.99049777,chore(deps): update dependency lint-staged to v10.1.0 (01e16f0),,1
chore(deps): update dependency @types/jest to v25.2.1,0.99401903,chore(deps): update dependency @types/jest to v25.2.2 (1f5dc1a),,1
chore(deps): update dependency @types/jest to v25.2.0,0.9935502,chore(deps): update dependency @types/jest to v25.2.2 (1f5dc1a),,1
chore(deps): update dependency ts-jest to v25.3.1,0.9928522,chore(deps): update dependency ts-jest to v25.3.0 (05d0b86),,1
chore(deps): update dependency jest to v25.2.7,0.9930459,chore(deps): update dependency jest to v25.2.7 (4fae472),,1
chore(deps): update dependency rxjs-compat to v6.5.5,0.992941,chore(deps): update dependency rxjs-compat to v6.5.5 (84bd06c),,1
chore(deps): update dependency rxjs to v6.5.5,0.99239326,chore(deps): update dependency rxjs to v6.5.5 (3a8115a),,1
chore(deps): update dependency @types/jest to v25.1.5,0.9930364,chore(deps): update dependency @types/jest to v25.1.4 (5d488e6),,1
chore(deps): update dependency jest to v25.2.6,0.98796403,chore(deps): update dependency jest to v25.2.4 (437966e),,1
fix(deps): update dependency uuid to v7.0.3,0.9710725,fix(deps): update dependency uuid to v7.0.3 (a04f64b),,1
chore(deps): update dependency lint-staged to v10.1.1,0.9922832,chore(deps): update dependency lint-staged to v10.1.1 (7934c2a),,1
chore(deps): update dependency release-it to v13.5.1,0.98510265,chore(deps): update dependency release-it to v13.5.0 (00920ba),,1
