Index,Message,Description
1878,Merge pull request #552: Early exit a noop blob prefetch,
1879,Merge pull request #536 from jeschu1/enlistmentinfo,Add DiskInfo to HeartBeat
1880,Stop the queue during unit tests,
1881,Add DiskInfo to HeartBeat,
1882,Update to use a blocking queue ,"Thanks, Jessica!"
1883,"Give an error message on CLI when the kext is not loaded, rather than just failing to connect to the mount process",
1884,Fix typo,
1885,Better logging and other cleanup,
1886,gvfs config - error out while reading missing key,gvfs config now treats an attempt to read a unknown key as error and exits with GenericError code. No error message is printed. Fixes #402 Comparing gvfs config behavior vs git config.
1887,GitClenupStep: Fix Race Condition,
1888,Add a functional test covering noop prefetch,
1889,Don't spend time authenticating if we're going to noop,
1890,gvfs config - error out while reading missing key,gvfs config now treats an attempt to read a unknown key as error and exits with GenericError code. No error message is printed. Added Functional tests. Fixes #402
1891,Update to use a blocking queue,
1892,Update git version to 2.19.1.gvfs.1.7.g43ac102,
1893,"On a successful blob prefetch, save the parameters used. If the next prefetch has the same params, early exit.",
1894,Merge pull request #548: Prefetch code cleanup,
1895,More rename cleanup,
1896,Fix StyleCop issues,
1897,Add comments describing how the prefetch stages interact,
1898,Renamed prefetch jobs to pipeline stages,
1899,Moved fastfetch-specific extension methods,
1900,Deleted unused classes and moved another fastfetch-specific class,
1901,"Make the object cache lock optional, specifically so user-initiated prefetches don't require the lock",
1902,"Move files that are general to git, not specific to prefetch",
1903,Move fastfetch-specific files,
1904,VFSForGit reminds of updates when there is none," GVFS.Service does its periodic upgrade check. When it finds that the current version is up-to-date, it deletes the previously downloaded releases. In between the user may see reminder messaging while running git commands. User manually runs gvfs upgrade. When gvfs cli finds that the current version is up-to-date it deletes the un-needed release downloads. User would no longer see reminders.  Fixes #502"
1905,Functional test: add check that tmp_* files and multi-pack-index.lock are deleted,
1906,GitCleanupStepTests,
1907,GitCleanupQueueTests,
1908,Inject a GitProcess into GitObjects.TryDownloadPrefetchPacks() to allow the PrefetchStep to be interruptible,
1909,Delete tmp_ files on prefetch,
1910,Only schedule PrefetchStep when in attended mode and using a cache server,
1911,Catch and log the exceptions thrown by Thread.Start(),
1912,Refactor post-fetch job and background prefetch into GitCleanuSteps controlled by GitCleanupQueue and GitCleanupScheduler,
1913,Fix a NullReferenceException in MockTracer,
1914,Merge pull request #538 from jeschu1/pipewarning,ReadMessage IOException should be a warning
1915,ReadMessage IOException should be a warning,This can happen when user ctrl-c's on a command
1916,Merge pull request #510 from jeschu1/telemetryrepair,Add EnlistmentId to RepairVerb
1917,Add EnlistmentId to RepairVerb,If we can read the enlismentId from the config file we will add it to telemetry.
1918,Upgrade reminder causes functional test failure,When git is run against an enlistment it ignores reminder messaging. Updated ProductUpgradeReminder to remind everytime. This is only to verify all Git tests get to see the reminder message and are able to successfully ignore it. Incorporated review comments. Fixes #428
1919,Upgrade reminder causes functional test failure,When git is run against an enlistment it ignores reminder messaging. Updated ProductUpgradeReminder to remind everytime. This is only to verify all Git tests get to see the reminder message and are able to successfully ignore it. Incorporated review comments. Fixes #428
1920,Merge pull request #469 from jeschu1/WriteFileTelemetryFix,WriteFile: Fix Logging
1921,Merge pull request #478: Better git config handling when warnings are present.,Ignore non-zero exit codes when calling git config and all lines on stderr are prefixed 'warning'
1922,Finish cleaning up last calls to config that don't handle warnings correctly,
1923,"Merge pull request #448: Mac: Clean up kext perf tracing patterns, and a significant perf fix",
1924,Accept a default for GitProcess.ConfigResult.TryParseAsString(),
1925,Patch up consumer of TryGetFromConfig,
1926,Introduce GitProcess.ConfigResult to encapsulate how to parse the output of a call to git config,
1927,Only fail config reads that have both non-warning output on stderr and non-zero return codes,
1928,Teach GitProcess.Result how to tell if stderr was all warnings,
1929,Use ExitCodeIsSuccess instead of !ExitCodeIsFailure for readability,
1930,Rename GitProcess.Result.HasErrors to GitProcess.Result.ExitCodeIsFailure,
1931,Code cleanup,
1932,Code cleanup,
1933,Fix for perf tracing integer overflow regression,"The interval variable is of type uint64_t, so the expression interval * interval also evaluates to a value of type uint64_t, meaning the result of the multiplication will be truncated if interval is 1llu << 32 or greater, regardless of the fact that the result is stored in a variable of type __uint128_t. Casting one side of the multiplication to the larger type fixes the problem."
1934,Measure the time spent within VirtualizationRoot_FindForVnode,
1935,Each tracer instance is now enabled or not based on a sampling rate (currently set at 1%),
1936,Added perf samples to the file op path,
1937,"Only find the virtualization root if we know we need to interact with the provider. This results in a dramatic perf improvement because the majority of events, even within a virtualization root, are on already-hydrated files.",
1938,Created a pattern for measuring hierarchical samples of where time is being spent in the kext,
1939,Basic Mac Installer for VFSForGit,"Split GVFS.Installer project into two - GVFS.Installer.Mac and GVFS.Installer.Windows. Running the Mac buildscript - BuildGVFSForMac.sh creates the Mac installer in build output directory of GVFS.Installer.Mac project. Mac installer installs vfsforgit assemblies inside /usr/local/vfsforgit directory. PrjFS binaries (lib, kext and log tool) get installed in /usr/local/vfsforgit/prjfs directory. resolves #393"
1940,Service should no check for upgrades when unattended,GVFS.Service - dont schedule upgrade check timer when running in un-attended mode. Fixes #495
1941,Basic Mac Installer for VFSForGit,"Split GVFS.Installer project into two - GVFS.Installer.Mac and GVFS.Installer.Windows. Running the Mac buildscript - BuildGVFSForMac.sh creates the Mac installer in build output directory of GVFS.Installer.Mac project. Mac installer installs vfsforgit assemblies inside /usr/local/vfsforgit directory. PrjFS binaries (lib, kext and log tool) get installed in /usr/local/vfsforgit/prjfs directory. resolves #393"
