Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
1015,"General clean-up of EndpointSecurity prototype, adding detailed code comments",0.51903605,1744: Overhaul build and project systems and drop Mac/POSIX code,Rename LocalStorageRoot,0
1016,Mac kext: Adds poisoned root path string check for debug builds,0.45667502,- Fixed an issue on Mac where files were not being hydrated when signed as part of a build,,0
1017,Troubleshooting: copy known issues from private wiki,0.4245851,1673: [HOTFIX] ProductUpgrader: be extra careful about a copy loop,,0
1018,GetGitVersionNumber: handle more git version strings,0.7036609,Includes Git v2.27.0,Enable building with Visual Studio 2019,1
1019,Merge pull request #1413 from github/posix-and-crossdevice-tests,0.4964479,"- Post-index-change hook will help ensure consistency between Git and VFS for Git's reckoning of the state of the repository, and eliminate a class of bugs.",,0
1020,Fix a NullReferenceException in MockTracer,0.45195627,1674: Config: disable status.submoduleSummary,"Upgrade the LibGit2Sharp.NativeBinaries NuGet package from v1.0.165 (containing LibGit2Sharp v0.23.1) to v2.0.278, which contains the latest LibGit2Sharp release v0.26. LibGit2Sharp version 0.26 eliminates most external library dependencies other than OpenSSL.  In particular, by removing the dependency on libcurl, there is no longer a link-time requirement for a version of libcurl with deprecated CURL_OPENSSL_3 symbols and SSLv3 support. This allows us to include the compiled libgit2-*.so from the LibGit2Sharp.NativeBinaries NuGet package when building on Linux.",0
1021,Log exceptions that occur when GVFS.Service adjusts ACLs,0.681551,- Added better diagnostic info in the GVFS logs when there are network errors,,0
1022,Merge pull request #753 Bug Bash Fixes [into master],0.48079607,- Other bug fixes,"On the Mac, use published version of GVFS.Servcie rather than using dotnet GVFS.Service.dll Fixes #1095",0
1023,Merge pull request #1137: remove Micrsoft.Diagnostic.Tracing.EventSource,0.4868859,1674: Config: disable status.submoduleSummary,"On platforms where a layered filesystem is used (i.e. Linux), the .git directory must be accessed on the lower filesystem directly, and not through the projection as that would cause a call back into the provider. This PR introduces the concept of a ""local storage root"", defined as the directory where actual stored objects are located. On platforms where filters are used (Windows and Mac), this is the same as the working directory root -- the hydrated files (and the .git directory) exist physically in place. On layered filesystems, the objects are stored in a separate directory (currently .gvfs/lower relative to the enlistment root). We need to be sure to make accesses to .git in this directory, not via the projection.",0
1024,Be consistent with the name TryStatFileAndUpdateIndex for platform specific methods in FastFetch and address other PR feedback,0.42935294,Various bug fixes and performance improvements,Update the Windows build script to be able to build with Visual Studio 2019 tooling and update Readme with details. Includes the following changes: Tweak logic to find msbuild for different Visual Studio versions Remove checks for unnecessary packages Add checks for .Net Core 2.1 development packages Tweak check for Windows 10 SDK (10.0.10240.0),0
1025,Add winget workflow,0.90076417,1734: Adding winget workflow,,1
1026,"Relax LooseObjectStepTests from exact object counts to ""positive or zero"" checks",0.46518332,1652: RepoRegistry: ignore non-existent repos,,0
1027,Merge pull request #626: CI: Publish a mac build drop and consume it for functional test runs,0.5358259,1744: Overhaul build and project systems and drop Mac/POSIX code,[POSIX] rename common Mac hook code to share with Linux,0
1028,Mac: Add PreConvertToFull when Write Access is requested,0.45036942,1675: PreCommandHook: don't lock pack-objects,,0
1029,build: migrate GVFS.Virtualization project,0.6368048,Instructions for installing and using GVFS are available at link,"Updated GVFS.Service on Mac to auto-mount registered repositories on user login. Also added new UT for GVFS.Service on Mac Added PATH environment setting in Service's launchd plist file Moved RepoRegistryTests.cs from GVFS.UnitTests.Windows to   GVFS.UnitTests Made GVFSPlatformConstants abstract. Specific platforms (Mac, POSIX,   Windows & Mock) has been updated to provide overrides for required   methods. Updated GVFSPlatform Constructor to not accept executable and   installer extension string as args. These are now set by specific   platforms using GVFSPlatformConstants. fixes #646 and fixes #996",0
1030,Mac kext testing: Implements MockCalls::DidCallFunctionsInOrder(),0.39806718,Initial Mac platform native notifications,Replace use of Count on FileSystemTaskQueue with IsEmpty,0
1031,Remove *DevService.bat scripts,0.4302768,  - Now scopes credential.useHttpPath to just dev.azure.com hostname,Using Count on concurrent collections carries a significant performance cost when using .Net Core.  IsEmpty is much more performant.  This change replaces the use of Count in performance critical paths for the Background operations.,0
1032,Enable HashObjectTests and RmTests on Mac,0.43137223,Initial Mac platform native notifications,,0
1033,Merge pull request #1506 from Mac installer preinstall failure,0.5199567,Initial Mac upgrade functionality,,0
1034,Hooks: Remove unused code,0.45798656,1741: Fix winget tag specification,Rename common.mac.cpp to common.posix.cpp so it can be used as a basis for Linux hook programs as well. Also replace the BSD-specific strlcat() and strlcpy() with generic C string functions from the  standard library header.,0
1035,Enable UpdatePlaceholderTests on Mac,0.62703395,Initial Mac platform native notifications,,0
1036,use DotGVFSRoot constant in place of .gvfs path,0.58187723,- VFS for Git will performance maintenance in the background. This release will pack loose objects in .gvfsCache into packfiles. ,GVFS.Service should copy ProjectedFSLib.dll when it's missing and the installed ProjFS version matches the packaged version,0
1037,fix extra virtual path call in dehydrate tests,0.43231058,- No-op gvfs prefetch --hydrate performance is dramatically improved,,0
1038,use backing paths after unmount in dehydrate tests,0.5007099,- No-op gvfs prefetch --hydrate performance is dramatically improved,,0
1039,ProductUpgrader: add empty constructor for mocking,0.48036557,1685: minor path comparison fixup in ProductUpgrader,Fix Markdown formatting and some old references.,0
1040,Add PostIndexChangedHook project and install,0.46557534,Update components included with internal distribution,Fix Markdown formatting and some old references.,0
1041,Updated tests to cover more functionality and be clearer,0.62216043,"Other bug fixes, engineering improvements, and test reliability fixes.",,0
