Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
636,Merge pull request #271 from atom/show-updates-panel-on-protocol-update,0.60005647,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),,0
637,Merge pull request #9 from atom/ci,0.43428972,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
638,Rename to teletype,0.5464251,"With Teletype 0.3.0, you can now share and edit multiple files simultaneously during your real-time coding sessions. (#262)",,0
639,WIP: Start populating popover with portal state,0.45095456,Prevent unnecessary console error when sharing a portal (#311),,0
640,👕 Remove unused vars,0.35722703,Properly dispose of portals when deactivating the package (#279),Small layout changes to the popup dialog,0
641,Scroll guest's buffer to position of host's last cursor,0.4929083,"Clean up guest's workspace when host closes portal (i.e., automatically close the tabs that were associated with the portal) (link)",,0
642,Trim whitespace from portal ID,0.53315854,Properly dispose of portals when deactivating the package (#279),,0
643,Spacing and borders,0.34365487,Improve positioning of collaborator avatars for workspaces with multiple panes (#283),,0
644,Display confirmation notification after host closes portal,0.5418467,"Clean up guest's workspace when host closes portal (i.e., automatically close the tabs that were associated with the portal) (link)",Implement BufferBinding.serialize,0
645,💬✨ Improve copy in config settings (hopefully),0.4084778,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",This prevents the sequence of assigned editor proxies from getting out of order.,0
646,Remove resolved question re: location of collaborator lists,0.44316477,Improve positioning of collaborator avatars for workspaces with multiple panes (#283),,0
647,Dispose of status bar and commands when deactivating,0.53081876,Properly dispose of portals when deactivating the package (#279),"This new method will use the default history provider to serialize the history of the replicated buffer, so that when Atom reloads it can deserialize the buffer as a normal TextBuffer using DefaultHistoryProvider. This will have the effect of retaining the replicated buffer's undo/redo stack upon reload. Signed-off-by: Jason Rudolph jasonrudolph@github.com",0
648,Remove last reference to Atom 1.21,0.52071214,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
649,Move host portal connection info to top of popover,0.51752895,"Clean up guest's workspace when host closes portal (i.e., automatically close the tabs that were associated with the portal) (link)",,0
650,Tweak sharing instructions UI,0.57428914,"With Teletype 0.3.0, you can now share and edit multiple files simultaneously during your real-time coding sessions. (#262)",,0
651,disable slack notification again,0.4070815,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),,0
652,Tweak doc formatting,0.39130718,"With Teletype 0.10.0, you'll now enjoy a streamlined view of your collaborators' avatars inside the editor. (link)",Depends on the following branch of real-time-client.,0
653,Add background cover to SitePositionsComponent-site icon,0.44116506,Improve positioning of collaborator avatars for workspaces with multiple panes (#283),,0
654,Prepare 0.4.0 release,0.5140409,Also in this release:,Fixes link.,0
655,:arrow_up: real-time-server and real-time-client,0.37025008,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
656,Add standard .travis.yml for Atom package,0.5794338,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
657,Declare dependency on Atom 1.21 or greater,0.4982864,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
658,:arrow_up: teletype-client@0.36.0,0.5527147,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),Fix bugs in guest portals when rapidly switching tabs on the host,0
659,Make PortalBindingManager.createHostPortalBinding idempotent,0.60766745,Prevent unnecessary console error when sharing a portal (#311),,0
660,Close guest portal editor when last host editor is closed,0.73784924,"Clean up guest's workspace when host closes portal (i.e., automatically close the tabs that were associated with the portal) (link)",,1
661,Use individual marker change events to relay selection updates,0.39940497,"With Teletype 0.3.0, you can now share and edit multiple files simultaneously during your real-time coding sessions. (#262)",,0
662,📝 Update README to reflect that Atom 1.19 is no longer beta,0.60185295,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
663,Phrase notification messages in terms of identifiers/URLs instead of IDs,0.31974992,"URLs are pretty great. And now your portals have URLs, too.",,0
664,WIP: Allow guests to open remote editors that they haven't seen yet,0.67706025,Allow guests to use fuzzy-finder to open any remote editor shared by the host. Please note that this currently requires using an Atom dev build. Full support for this functionality will ship in a future beta version of Atom. (link),Style cursors using theme's collaboration colors,0
665,Merge pull request #515 from atom/failing-build-master,0.433251,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),"Since themes only provide 5 variables, we will provide 10 additional variants generated using the built-in spin function in LESS. Starting with the 16th participant, we will start styling new cursors using the default cursor color.",0
666,Eliminate time sensitivity in test,0.25893712,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)",Share/join/leave portals via popover menu,0
667,"Use button element instead of span element for ""Copy"" button",0.38304818,Fix bug that would occasionally cause participants to see incorrectly-positioned cursors for other participants (link),,0
668,⬆️ real-time-client & real-time-server,0.5088575,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
669,Bump lodash from 4.17.10 to 4.17.15,0.36895436,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)",,0
670,Merge pull request #2 from atom/master,0.44186625,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
671,Update assertion to use the platform's path separator,0.3316146,Properly dispose of portals when deactivating the package (#279),"Prior to this change, if you closed the portal via the command palette, we failed to hide the portal connection info.",0
672,Change dialog exit status based on askBeforeJoiningCheckbox.checked,0.33283973,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),"If you trigger the command when you're already sharing a portal, we simply reveal the popover to remind the user that they already have a portal open.",0
