Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
1221,Extract strings from Connection Wizard layout,0.5886483,Connection wizard,,0
1222,Merge pull request #452 from wallabag/update-gradle,0.5164999,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1223,Remove UploadOfflineURLsTask,0.6029694,Share title with url and option to remove the (via @wallabagapp),,0
1224,Fix metadata description formatting,0.4658618,bug fixed when spaces in the title,,0
1225,Post sticky events outside of the methods,0.44525474,Bugs:,,0
1226,Rewrite WallabagConnection.createClient() a bit,0.5346549,Updated Connection Wizard (wallabag.it support).,,0
1227,"Add label_name ""Add in the poche""",0.5015778,Ability to change title,,0
1228,Add a bit more logging to Feed updater,0.5631809,• feed credentials no longer have to be input and can automatically be fetched when you provide username and password,,0
1229,Add dialog suggesting full update if DB is empty,0.536634,Dialogues suggesting to sync if needed,,0
1230,Merge remote-tracking branch 'upstream/dev' into devel,0.42912033,Ability to export logcat to file,Minor fixes,0
1231,Merge branch 'remove_custom_ssl',0.37921003,"@di72nn removed the custom SSL settings option, which was made to activate newer TLS versions on Android < 5, that we don't support anymore.",,0
1232,Merge pull request #1042 from weblate/weblate-wallabag-android-app,0.57674944,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,,0
1233,Don't start queue sync before update if queue is not pending,0.59809583,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,,0
1234,Bump okhttp-urlconnection from 4.4.0 to 4.4.1,0.6175686,• Fix connexion to wallabag v2.0.1 servers,Fix justification option for non-default themes,0
1235,Bump okhttp from 4.9.3 to 4.10.0,0.6075042,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
1236,Changes for Estimated Reading Time,0.5984535,Show reading time for entry in list view,Enable user-added CAs on API 24+,0
1237,Cosmectic changes,0.6191051,Some other changes.,,0
1238,Show nice notification when adding entry without connected server,0.64141726,* shows an appropriate notification when trying to add an article from the share menu when the app hasn't any configured server (#807).,,0
1239,"Use 'maxLines=""1""' instead of 'singleLine=""true""'",0.32539967,@Strubbl increased max widget counter value. (#1170),,0
1240,Bump slf4j-android from 1.7.25 to 1.7.28,0.6890104,Bump minSdkVersion to 10 (Gingerbread : Android 2.3.4 / Android 2.3.3),,0
1241,Apply theme to About screen,0.638122,Theme and downloading pictures fixes,,0
1242,Settings: better application of runtime changes,0.9473263,Better application of runtime settings changes.,polish translation for android app,1
1243,update to greendao-generator:3.2.0,0.45812738,Updated Connection Wizard (wallabag.it support).,,0
1244,Merge pull request #994 from wallabag/basic_log_export,0.61949927,Ability to export logcat to file,Move pref_option_autoSync_type_values from strings to arrays,0
1245,Bump okhttp from 4.7.1 to 4.7.2,0.6123439,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
1246,authenticates against v2 installation,0.53323925,Fix Self-signed certificates issue,,0
1247,Update Spanish translation,0.8004969,Updated translations,,1
1248,Connection Wizard: disable the Summary page by default,0.59391975,Updated Connection Wizard (wallabag.it support).,Justified option fr translated,0
1249,Merge pull request #893 from wallabag/unescape_title_in_updater,0.54769677,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",Add a dialog for changing article title,0
1250,Merge pull request #816 from NWuensche/fixIconDarkThemes,0.5163198,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,,0
1251,Fix all-trusting TrustManager init,0.46137184,Dependencies updates,,0
1252,Rename enum values according to code style conventions,0.45683554,Ability to change title,,0
1253,Remove old SettingsActivity,0.5460858,Removed,,0
1254,Symlink values-in to values-id,0.35338914,Dialogues suggesting to sync if needed,Make justified text alignment optional,0
1255,Added translation using Weblate (Galician),0.7261179,Improved translations,Add Hungarian translation,1
1256,TTS: add per language voice selection.,0.69460917,TTS Speech,,0
1257,Merge pull request #1040 from weblate/weblate-wallabag-android-app,0.5562686,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,,0
1258,Merge pull request #774 from Strubbl/weblate-translations,0.4757812,Translations fixes (@di72nn),Currently translated at 100.0% (209 of 209 strings),0
1259,Merge branch 'update_translations',0.67722946,Translation updates,,0
1260,Improve ActionRequest/Result stuff,0.53325826,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,,0
1261,Improve DB migration code,0.62880456,Fix migrations,,0
1262,Add a non-dev DB OpenHelper,0.5151173,* Added possibility to move database to internal or external storage,"Replace ""bag it"" strings",0
1263,"Add ""Loading..."" placeholder in ReadArticleActivity",0.5258546,Tags (clickable) are displayed in the article view.,,0
1264,Merge pull request #882 from wallabag/dependabot/gradle/org.slf4j-slf4j-android-1.7.30,0.5638356,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1265,removes redundant non-translatable strings from file,0.46490216,German and French translations strings,,0
1266,Fix NPE in case of null username or password,0.751532,Fix crash if username or password not set,,1
1267,Merge pull request #451 from Sekhmet/manage_tasks_menu,0.4673838,add Share and Copy options for link menu (thanks @NWuensche #677),,0
1268,Bump slf4j-android from 1.7.35 to 1.7.36,0.68982995,Bump version name for F-Droid users.,,0
1269,Add new changelog,0.47422317,Changed,,0
1270,"Improve ""scroll over bottom"" logic",0.5938301,* Improve bottom toolbar on article view,,0
1271,Bump gradle from 4.1.1 to 4.1.3,0.5328607,Bump version name for F-Droid users.,Avoid IllegalStateException in ConnectionWizardActivity,0
1272,Update app and DB schema versions,0.54747856,Target SDK version updated to 30 (Android 11) (#1072).,Remove cancel menu item from ManageArticleTagsActivity. Fixes #448,0
1273,Unescape HTML characters in title,0.5898212,Share title with url and option to remove the (via @wallabagapp),Use dialog instead of activity for adding new url,0
1274,Bump okhttp-urlconnection from 4.7.0 to 4.7.1,0.6156745,• Fix connexion to wallabag v2.0.1 servers,,0
1275,Merge pull request #153 from di72nn/devel,0.5129944,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,,0
1276,Merge branch 'ngosang/quotes',0.3964641,UI fixes on links and quotes,,0
1277,Merge pull request #120 from di72nn/devel,0.53154624,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,,0
1278,Merge pull request #300 from AndyScherzinger/master,0.42663348,add Share and Copy options for link menu (thanks @NWuensche #677),,0
1279,Bump gradle from 3.4.2 to 3.5.0,0.5298058,Bump version name for F-Droid users.,,0
1280,Bump okhttp from 4.2.1 to 4.2.2,0.60995436,@Strubbl updated the okhttp (#791) and gradle (#790) deps,More fixes,0
1281,Minor formatting changes,0.66002905,Other minor changes,Escape HTML-markup in title,0
1282,Merge branch 'di72nn-leblanc-simon/fix/497-detect-form-minified-patch1' into fix/497-detect-form-minified,0.51302826,Various fixes #1004 #1005 #1006 #1011,,0
1283,default generated AppWidget by Android Studio,0.502044,Splash screen when starting app https://github.com/wallabag/android-app/pull/1008,Remove fitsSystemWindows property from layout with tabs,0
1284,Update filters in articles list,0.5917128,• limit articles,,0
1285,Use write-ahead logging and non-exclusive DB transactions,0.44565308,* Added possibility to move database to internal or external storage,Fix an issue with incorrectly updated tagIDs,0
1286,remove buildToolsVersion,0.49902272,Removed,...to work around a bug in greendao,0
1287,Added translation using Weblate (Aragonese),0.6953738,Improved translations,,0
1288,Correction de quelques bugs avec le offline,0.6049003,Better handling of network-related errors.,,0
1289,Merge pull request #48 from wallabag/dev,0.53016526,• Fix connexion to wallabag v2.0.1 servers,Fixes,0
1290,update aboutlibraries to latest stable 5.9.6,0.7046399,AboutLibraries was automatically bumped to v7.0.3,,1
1291,Fix login page detection when html code is minified,0.8940157,Fix login detection when html is minified on server,,1
1292,Merge pull request #364 from wallabag/update_readme,0.52742743,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1293,update gradle to 2.2.3,0.5880095,"Replaces version 2.4.0-beta.2, which APK didn't have the latest changes.",,0
1294,Show more info in case of malformed feeds,0.4874629,Basic error messages,v2 API,0
1295,TTS: show notification whenever TTS is active,0.61189175,fix crash when TTS Enable/Disable and when switching to another app while TTS is running (thanks @tyndare #741),,0
1296,Merge pull request #450 from wallabag/avoid_connection_wizard_exception,0.5134413,• Fix connexion to wallabag v2.0.1 servers,,0
1297,Merge pull request #916 from wallabag/fix_null_content,0.4919048,wallabag unread items widget,,0
1298,Merge pull request #687 from yoannsculo/french_translation,0.51216865,Translations fixes (@di72nn),,0
1299,Merge pull request #439 from wallabag/various_changes,0.44988567,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1300,adds menu entry to copy article url to clipboard,0.99176586,Add menu entry to copy article url to clipboard,,1
1301,Add SyncQueue operation notification (for debug),0.6712109,Automatic sync,,0
1302,Fix migration to schema version 104,0.66058856,Fix migrations,,0
1303,Bump media from 1.4.2 to 1.4.3,0.5951195,Bump version name for F-Droid users.,,0
1304,Merge pull request #546 from ngosang/feature/img_regex,0.48508474,@di72nn fixed a sync error when deleting all tags from an article,,0
1305,TTS: Fix notification problems.,0.7604508,fix crash when TTS Enable/Disable and when switching to another app while TTS is running (thanks @tyndare #741),,1
